"old_name","current_name"
"Bacteroidetes species incertae sedis [ext_mOTU_v31_31892]","Bacteroidetes species incertae sedis"
"Rhodospirillales species incertae sedis [ext_mOTU_v31_31893]","Rhodospirillales species incertae sedis"
"Rhodobacteraceae species incertae sedis [ext_mOTU_v31_31894]","Rhodobacteraceae species incertae sedis"
"Archaea species incertae sedis [ext_mOTU_v31_31895]","Archaea species incertae sedis"
"Chloroflexi species incertae sedis [ext_mOTU_v31_31896]","Chloroflexi species incertae sedis"
"Archaea species incertae sedis [ext_mOTU_v31_31897]","Archaea species incertae sedis"
"Alphaproteobacteria species incertae sedis [ext_mOTU_v31_31898]","Alphaproteobacteria species incertae sedis"
"Verrucomicrobia species incertae sedis [ext_mOTU_v31_31899]","Verrucomicrobia species incertae sedis"
"Verrucomicrobia species incertae sedis [ext_mOTU_v31_31900]","Verrucomicrobia species incertae sedis"
"Verrucomicrobia species incertae sedis [ext_mOTU_v31_31901]","Verrucomicrobia species incertae sedis"
"Gammaproteobacteria species incertae sedis [ext_mOTU_v31_31902]","Gammaproteobacteria species incertae sedis"
"Alphaproteobacteria species incertae sedis [ext_mOTU_v31_31903]","Alphaproteobacteria species incertae sedis"
"Synechococcus species incertae sedis [ext_mOTU_v31_31904]","Synechococcus species incertae sedis"
"Proteobacteria species incertae sedis [ext_mOTU_v31_31905]","Proteobacteria species incertae sedis"
"Gammaproteobacteria species incertae sedis [ext_mOTU_v31_31906]","Gammaproteobacteria species incertae sedis"
"Flavobacteriales species incertae sedis [ext_mOTU_v31_31907]","Flavobacteriales species incertae sedis"
"Bacteroidetes species incertae sedis [ext_mOTU_v31_31908]","Bacteroidetes species incertae sedis"
"Alphaproteobacteria species incertae sedis [ext_mOTU_v31_31909]","Alphaproteobacteria species incertae sedis"
"Proteobacteria species incertae sedis [ext_mOTU_v31_31910]","Proteobacteria species incertae sedis"
"Alphaproteobacteria species incertae sedis [ext_mOTU_v31_31911]","Alphaproteobacteria species incertae sedis"
"Bacteria species incertae sedis [ext_mOTU_v31_31912]","Bacteria species incertae sedis"
"Bacteria species incertae sedis [ext_mOTU_v31_31913]","Bacteria species incertae sedis"
"Planctomycetaceae species incertae sedis [ext_mOTU_v31_31914]","Planctomycetaceae species incertae sedis"
"Flavobacteriales species incertae sedis [ext_mOTU_v31_31915]","Flavobacteriales species incertae sedis"
"Flavobacteriales species incertae sedis [ext_mOTU_v31_31916]","Flavobacteriales species incertae sedis"
"Flavobacteriaceae species incertae sedis [ext_mOTU_v31_31917]","Flavobacteriaceae species incertae sedis"
"Euryarchaeota species incertae sedis [ext_mOTU_v31_31918]","Euryarchaeota species incertae sedis"
"Bacteria species incertae sedis [ext_mOTU_v31_31919]","Bacteria species incertae sedis"
"Gammaproteobacteria species incertae sedis [ext_mOTU_v31_31920]","Gammaproteobacteria species incertae sedis"
"Candidatus Pelagibacter species incertae sedis [ext_mOTU_v31_31921]","Candidatus Pelagibacter species incertae sedis"
"Flavobacteriales species incertae sedis [ext_mOTU_v31_31922]","Flavobacteriales species incertae sedis"
"Alphaproteobacteria species incertae sedis [ext_mOTU_v31_31923]","Alphaproteobacteria species incertae sedis"
"Euryarchaeota species incertae sedis [ext_mOTU_v31_31924]","Euryarchaeota species incertae sedis"
"Bacteria species incertae sedis [ext_mOTU_v31_31925]","Bacteria species incertae sedis"
"Proteobacteria species incertae sedis [ext_mOTU_v31_31926]","Proteobacteria species incertae sedis"
"Flavobacteriales species incertae sedis [ext_mOTU_v31_31927]","Flavobacteriales species incertae sedis"
"Acidimicrobiia species incertae sedis [ext_mOTU_v31_31928]","Acidimicrobiia species incertae sedis"
"Bacteria species incertae sedis [ext_mOTU_v31_31929]","Bacteria species incertae sedis"
"Thaumarchaeota species incertae sedis [ext_mOTU_v31_31930]","Thaumarchaeota species incertae sedis"
"Chloroflexi species incertae sedis [ext_mOTU_v31_31931]","Chloroflexi species incertae sedis"
"Flavobacteriaceae species incertae sedis [ext_mOTU_v31_31932]","Flavobacteriaceae species incertae sedis"
"Flavobacteriales species incertae sedis [ext_mOTU_v31_31933]","Flavobacteriales species incertae sedis"
"Candidatus Pelagibacter species incertae sedis [ext_mOTU_v31_31934]","Candidatus Pelagibacter species incertae sedis"
"Bacteria species incertae sedis [ext_mOTU_v31_31935]","Bacteria species incertae sedis"
"Pelagibacteraceae species incertae sedis [ext_mOTU_v31_31936]","Pelagibacteraceae species incertae sedis"
"Pelagibacteraceae species incertae sedis [ext_mOTU_v31_31937]","Pelagibacteraceae species incertae sedis"
"Flavobacteriales species incertae sedis [ext_mOTU_v31_31938]","Flavobacteriales species incertae sedis"
"Bacteria species incertae sedis [ext_mOTU_v31_31939]","Bacteria species incertae sedis"
"Chloroflexi species incertae sedis [ext_mOTU_v31_31940]","Chloroflexi species incertae sedis"
"Euryarchaeota species incertae sedis [ext_mOTU_v31_31941]","Euryarchaeota species incertae sedis"
"Planctomycetaceae species incertae sedis [ext_mOTU_v31_31942]","Planctomycetaceae species incertae sedis"
"Gammaproteobacteria species incertae sedis [ext_mOTU_v31_31943]","Gammaproteobacteria species incertae sedis"
"Thaumarchaeota species incertae sedis [ext_mOTU_v31_31944]","Thaumarchaeota species incertae sedis"
"Chloroflexi species incertae sedis [ext_mOTU_v31_31945]","Chloroflexi species incertae sedis"
"Bacteroidetes species incertae sedis [ext_mOTU_v31_31946]","Bacteroidetes species incertae sedis"
"Flavobacteriales species incertae sedis [ext_mOTU_v31_31947]","Flavobacteriales species incertae sedis"
"Flavobacteriales species incertae sedis [ext_mOTU_v31_31948]","Flavobacteriales species incertae sedis"
"Bacteroidetes species incertae sedis [ext_mOTU_v31_31949]","Bacteroidetes species incertae sedis"
"Proteobacteria species incertae sedis [ext_mOTU_v31_31950]","Proteobacteria species incertae sedis"
"Bacteroidetes species incertae sedis [ext_mOTU_v31_31951]","Bacteroidetes species incertae sedis"
"Euryarchaeota species incertae sedis [ext_mOTU_v31_31952]","Euryarchaeota species incertae sedis"
"Euryarchaeota species incertae sedis [ext_mOTU_v31_31953]","Euryarchaeota species incertae sedis"
"Bacteroidetes species incertae sedis [ext_mOTU_v31_31954]","Bacteroidetes species incertae sedis"
"Euryarchaeota species incertae sedis [ext_mOTU_v31_31955]","Euryarchaeota species incertae sedis"
"Euryarchaeota species incertae sedis [ext_mOTU_v31_31956]","Euryarchaeota species incertae sedis"
"Alphaproteobacteria species incertae sedis [ext_mOTU_v31_31957]","Alphaproteobacteria species incertae sedis"
"Bacteria species incertae sedis [ext_mOTU_v31_31958]","Bacteria species incertae sedis"
"Bacteroidetes species incertae sedis [ext_mOTU_v31_31959]","Bacteroidetes species incertae sedis"
"Gammaproteobacteria species incertae sedis [ext_mOTU_v31_31960]","Gammaproteobacteria species incertae sedis"
"Acidimicrobiia species incertae sedis [ext_mOTU_v31_31961]","Acidimicrobiia species incertae sedis"
"Alphaproteobacteria species incertae sedis [ext_mOTU_v31_31962]","Alphaproteobacteria species incertae sedis"
"Bacteria species incertae sedis [ext_mOTU_v31_31963]","Bacteria species incertae sedis"
"Bacteria species incertae sedis [ext_mOTU_v31_31964]","Bacteria species incertae sedis"
"Alphaproteobacteria species incertae sedis [ext_mOTU_v31_31965]","Alphaproteobacteria species incertae sedis"
"Flavobacteriaceae species incertae sedis [ext_mOTU_v31_31966]","Flavobacteriaceae species incertae sedis"
"Flavobacteriaceae species incertae sedis [ext_mOTU_v31_31967]","Flavobacteriaceae species incertae sedis"
"Proteobacteria species incertae sedis [ext_mOTU_v31_31968]","Proteobacteria species incertae sedis"
"Candidatus Pelagibacter species incertae sedis [ext_mOTU_v31_31969]","Candidatus Pelagibacter species incertae sedis"
"Flavobacteriaceae species incertae sedis [ext_mOTU_v31_31970]","Flavobacteriaceae species incertae sedis"
"Verrucomicrobia species incertae sedis [ext_mOTU_v31_31971]","Verrucomicrobia species incertae sedis"
"Acidimicrobiia species incertae sedis [ext_mOTU_v31_31972]","Acidimicrobiia species incertae sedis"
"Planctomycetaceae species incertae sedis [ext_mOTU_v31_31973]","Planctomycetaceae species incertae sedis"
"Chloroflexi species incertae sedis [ext_mOTU_v31_31974]","Chloroflexi species incertae sedis"
"Colwellia species incertae sedis [ext_mOTU_v31_31975]","Colwellia species incertae sedis"
"Euryarchaeota species incertae sedis [ext_mOTU_v31_31976]","Euryarchaeota species incertae sedis"
"Actinobacteria species incertae sedis [ext_mOTU_v31_31977]","Actinobacteria species incertae sedis"
"Gammaproteobacteria species incertae sedis [ext_mOTU_v31_31978]","Gammaproteobacteria species incertae sedis"
"Euryarchaeota species incertae sedis [ext_mOTU_v31_31979]","Euryarchaeota species incertae sedis"
"Gammaproteobacteria species incertae sedis [ext_mOTU_v31_31980]","Gammaproteobacteria species incertae sedis"
"Chloroflexi species incertae sedis [ext_mOTU_v31_31981]","Chloroflexi species incertae sedis"
"Gammaproteobacteria species incertae sedis [ext_mOTU_v31_31982]","Gammaproteobacteria species incertae sedis"
"Chloroflexi species incertae sedis [ext_mOTU_v31_31983]","Chloroflexi species incertae sedis"
"Verrucomicrobiae species incertae sedis [ext_mOTU_v31_31984]","Verrucomicrobiae species incertae sedis"
"Flavobacteriaceae species incertae sedis [ext_mOTU_v31_31985]","Flavobacteriaceae species incertae sedis"
"Brevundimonas species incertae sedis [ext_mOTU_v31_31986]","Brevundimonas species incertae sedis"
"Hyphomonadaceae species incertae sedis [ext_mOTU_v31_31987]","Hyphomonadaceae species incertae sedis"
"Algoriphagus species incertae sedis [ext_mOTU_v31_31988]","Algoriphagus species incertae sedis"
"Halomonas species incertae sedis [ext_mOTU_v31_31989]","Halomonas species incertae sedis"
"Aurantimonadaceae species incertae sedis [ext_mOTU_v31_31990]","Aurantimonadaceae species incertae sedis"
"Sulfitobacter species incertae sedis [ext_mOTU_v31_31991]","Sulfitobacter species incertae sedis"
"Hoeflea species incertae sedis [ext_mOTU_v31_31992]","Hoeflea species incertae sedis"
"Idiomarina species incertae sedis [ext_mOTU_v31_31993]","Idiomarina species incertae sedis"
"Flavobacteriaceae species incertae sedis [ext_mOTU_v31_31994]","Flavobacteriaceae species incertae sedis"
"Flavobacteriales species incertae sedis [ext_mOTU_v31_31995]","Flavobacteriales species incertae sedis"
"Bacteria species incertae sedis [ext_mOTU_v31_31996]","Bacteria species incertae sedis"
"Flavobacteriaceae species incertae sedis [ext_mOTU_v31_31997]","Flavobacteriaceae species incertae sedis"
"Proteobacteria species incertae sedis [ext_mOTU_v31_31998]","Proteobacteria species incertae sedis"
"Candidatus Pelagibacter species incertae sedis [ext_mOTU_v31_31999]","Candidatus Pelagibacter species incertae sedis"
"Dokdonia species incertae sedis [ext_mOTU_v31_32000]","Dokdonia species incertae sedis"
"Rhodobacteraceae species incertae sedis [ext_mOTU_v31_32001]","Rhodobacteraceae species incertae sedis"
"Halomonas species incertae sedis [ext_mOTU_v31_32002]","Halomonas species incertae sedis"
"Sulfitobacter species incertae sedis [ext_mOTU_v31_32003]","Sulfitobacter species incertae sedis"
"Algoriphagus species incertae sedis [ext_mOTU_v31_32004]","Algoriphagus species incertae sedis"
"Bizionia species incertae sedis [ext_mOTU_v31_32005]","Bizionia species incertae sedis"
"Rhodospirillaceae species incertae sedis [ext_mOTU_v31_32006]","Rhodospirillaceae species incertae sedis"
"Flammeovirgaceae species incertae sedis [ext_mOTU_v31_32007]","Flammeovirgaceae species incertae sedis"
"Marinobacter species incertae sedis [ext_mOTU_v31_32008]","Marinobacter species incertae sedis"
"Brevundimonas species incertae sedis [ext_mOTU_v31_32009]","Brevundimonas species incertae sedis"
"Polaribacter species incertae sedis [ext_mOTU_v31_32010]","Polaribacter species incertae sedis"
"Algibacter species incertae sedis [ext_mOTU_v31_32011]","Algibacter species incertae sedis"
"Halieaceae species incertae sedis [ext_mOTU_v31_32012]","Halieaceae species incertae sedis"
"Methylophaga species incertae sedis [ext_mOTU_v31_32013]","Methylophaga species incertae sedis"
"Polaribacter species incertae sedis [ext_mOTU_v31_32014]","Polaribacter species incertae sedis"
"Flavobacteriaceae species incertae sedis [ext_mOTU_v31_32015]","Flavobacteriaceae species incertae sedis"
"Thiobacillus species incertae sedis [ext_mOTU_v31_32016]","Thiobacillus species incertae sedis"
"Zoogloeaceae species incertae sedis [ext_mOTU_v31_32017]","Zoogloeaceae species incertae sedis"
"Gammaproteobacteria species incertae sedis [ext_mOTU_v31_32018]","Gammaproteobacteria species incertae sedis"
"Cellulophaga species incertae sedis [ext_mOTU_v31_32019]","Cellulophaga species incertae sedis"
"Verrucomicrobiales species incertae sedis [ext_mOTU_v31_32020]","Verrucomicrobiales species incertae sedis"
"Arenibacter species incertae sedis [ext_mOTU_v31_32021]","Arenibacter species incertae sedis"
"Sulfitobacter species incertae sedis [ext_mOTU_v31_32022]","Sulfitobacter species incertae sedis"
"Bacteroidetes species incertae sedis [ext_mOTU_v31_32023]","Bacteroidetes species incertae sedis"
"Bacteria species incertae sedis [ext_mOTU_v31_32024]","Bacteria species incertae sedis"
"Flammeovirgaceae species incertae sedis [ext_mOTU_v31_32025]","Flammeovirgaceae species incertae sedis"
"Candidatus Pelagibacter species incertae sedis [ext_mOTU_v31_32026]","Candidatus Pelagibacter species incertae sedis"
"Candidatus Pelagibacter species incertae sedis [ext_mOTU_v31_32027]","Candidatus Pelagibacter species incertae sedis"
"Euryarchaeota species incertae sedis [ext_mOTU_v31_32028]","Euryarchaeota species incertae sedis"
"Alphaproteobacteria species incertae sedis [ext_mOTU_v31_32029]","Alphaproteobacteria species incertae sedis"
"Colwellia species incertae sedis [ext_mOTU_v31_32030]","Colwellia species incertae sedis"
"Prolixibacteraceae species incertae sedis [ext_mOTU_v31_32031]","Prolixibacteraceae species incertae sedis"
"Arcobacter species incertae sedis [ext_mOTU_v31_32032]","Arcobacter species incertae sedis"
"Hyphomonas species incertae sedis [ext_mOTU_v31_32033]","Hyphomonas species incertae sedis"
"Flavobacteriaceae species incertae sedis [ext_mOTU_v31_32034]","Flavobacteriaceae species incertae sedis"
"Flavobacteriales species incertae sedis [ext_mOTU_v31_32035]","Flavobacteriales species incertae sedis"
"Bacteroidetes species incertae sedis [ext_mOTU_v31_32036]","Bacteroidetes species incertae sedis"
"Aequorivita species incertae sedis [ext_mOTU_v31_32037]","Aequorivita species incertae sedis"
"Thaumarchaeota species incertae sedis [ext_mOTU_v31_32038]","Thaumarchaeota species incertae sedis"
"Bacteria species incertae sedis [ext_mOTU_v31_32039]","Bacteria species incertae sedis"
"Verrucomicrobiae species incertae sedis [ext_mOTU_v31_32040]","Verrucomicrobiae species incertae sedis"
"Alphaproteobacteria species incertae sedis [ext_mOTU_v31_32041]","Alphaproteobacteria species incertae sedis"
"Gammaproteobacteria species incertae sedis [ext_mOTU_v31_32042]","Gammaproteobacteria species incertae sedis"
"Pelagibacteraceae species incertae sedis [ext_mOTU_v31_32043]","Pelagibacteraceae species incertae sedis"
"Burkholderiales species incertae sedis [ext_mOTU_v31_32044]","Burkholderiales species incertae sedis"
"Bacteria species incertae sedis [ext_mOTU_v31_32045]","Bacteria species incertae sedis"
"Polaribacter species incertae sedis [ext_mOTU_v31_32046]","Polaribacter species incertae sedis"
"Gammaproteobacteria species incertae sedis [ext_mOTU_v31_32047]","Gammaproteobacteria species incertae sedis"
"Sphingomonadaceae species incertae sedis [ext_mOTU_v31_32048]","Sphingomonadaceae species incertae sedis"
"Maribacter species incertae sedis [ext_mOTU_v31_32049]","Maribacter species incertae sedis"
"Flavobacteriaceae species incertae sedis [ext_mOTU_v31_32050]","Flavobacteriaceae species incertae sedis"
"Hyphomonadaceae species incertae sedis [ext_mOTU_v31_32051]","Hyphomonadaceae species incertae sedis"
