species,Healthy_stool_10_1_noerr,Healthy_stool_10_10_noerr,Healthy_stool_10_100_noerr,Healthy_stool_10_50_noerr,Healthy_stool_100_1_noerr,Healthy_stool_100_10_noerr,Healthy_stool_100_100_noerr,Healthy_stool_100_50_noerr
Streptococcus phage Sfi19,NA,NA,NA,NA,NA,2,4,6
Streptococcus phage Sfi21,NA,NA,NA,NA,NA,3,2,3
Streptococcus phage SM1,NA,NA,NA,NA,NA,NA,1,NA
Streptococcus phage SPQS1,NA,NA,NA,NA,NA,2,3,2
Streptococcus phage SpSL1,NA,NA,NA,NA,NA,1,5,NA
Streptococcus phage Str-PAP-1,NA,NA,NA,NA,2,2,1,NA
Streptococcus phage TP-778L,1,1,1,2,NA,1,NA,1
Streptococcus phage YMC-2011,NA,NA,NA,NA,1,2,5,2
Streptococcus pneumoniae,392,279,202,289,552,703,901,645
Streptococcus pseudopneumoniae,217,203,204,251,234,273,377,269
Streptococcus pyogenes,276,278,255,301,927,1983,1907,1496
Streptococcus salivarius,205,263,250,313,13619,35304,63933,50511
Streptococcus sanguinis,160,136,86,146,257,296,298,278
Streptococcus sp. A12,141,126,95,142,202,282,477,291
Streptococcus sp. I-G2,156,84,41,96,245,242,453,266
Streptococcus sp. I-P16,168,101,62,115,244,256,421,257
Streptococcus sp. oral taxon 431,40,44,48,45,116,212,302,198
Streptococcus suis,1106,1419,1132,1735,2440,5165,5307,4141
Streptococcus thermophilus,298,360,327,390,10430,26864,51231,38510
Streptococcus uberis,24,25,33,38,116,295,278,213
Streptococcus virus 9871,NA,NA,NA,NA,NA,NA,3,1
Streptococcus virus 9872,NA,NA,NA,NA,NA,NA,3,1
Streptococcus virus 9874,NA,NA,NA,NA,NA,NA,3,1
Streptomyces,113,130,149,131,106,84,75,96
Streptomyces noursei,294,421,457,387,206,209,315,333
Streptomyces albus,818,1369,1560,1262,500,643,628,784
Streptomyces ambofaciens,264,387,494,307,142,211,257,292
Streptomyces avermitilis,297,366,361,406,231,200,254,311
Streptomyces bingchenggensis,336,495,614,406,218,274,348,351
Streptantibioticus cattleyicolor,461,607,821,626,260,267,305,402
Streptomyces clavuligerus,258,369,397,342,161,177,221,250
Streptomyces coelicolor,283,460,490,526,166,236,297,314
Streptomyces collinus,367,541,620,477,220,244,319,360
Streptomyces cyaneogriseus,303,447,434,462,194,233,249,312
Streptomyces microflavus,201,311,370,308,117,197,247,231
Streptomyces glaucescens,382,627,655,714,202,239,271,376
Streptomyces globisporus,292,421,427,495,158,226,247,316
Streptomyces griseochromogenes,369,504,561,481,239,253,307,318
Streptomyces griseus,158,236,296,271,137,182,270,231
Streptomyces hygroscopicus,439,588,594,486,286,265,352,385
Streptomyces leeuwenhoekii,318,447,471,506,187,239,244,317
Streptomyces lincolnensis,280,475,494,424,179,273,293,317
Streptomyces lividans,262,427,474,432,154,235,279,328
Streptomyces lydicus,747,1016,834,1033,497,444,487,618
Streptomyces noursei,300,491,565,542,179,239,308,317
Streptomyces pactum,399,604,654,547,232,280,279,362
Streptomyces parvulus,263,463,555,414,173,210,262,317
Streptomyces phage Caliburn,NA,NA,NA,NA,NA,NA,2,1
Streptomyces phage Jay2Jay,NA,NA,NA,NA,NA,1,NA,NA
Streptomyces phage Lannister,4,7,6,1,3,1,1,1
Streptomyces phage phiBT1,NA,NA,NA,NA,NA,NA,1,NA
Streptomyces phage phiSAJS1,NA,NA,NA,NA,1,NA,NA,NA
Streptomyces phage phiSASD1,NA,NA,1,NA,NA,NA,NA,NA
Streptomyces phage R4,NA,1,NA,NA,NA,NA,NA,NA
Streptomyces phage SF3,NA,NA,NA,NA,NA,NA,1,2
Streptomyces phage Sujidade,NA,NA,NA,NA,NA,1,NA,NA
Streptomyces phage SV1,2,1,4,1,1,1,NA,3
Streptomyces phage TP1604,NA,NA,NA,NA,1,3,2,2
Streptomyces phage VWB,11,10,25,10,6,5,1,8
Streptomyces phage YDN12,NA,NA,NA,NA,1,2,2,1
Streptomyces phage Zemlya,NA,NA,NA,NA,NA,1,NA,NA
Streptomyces pratensis,264,322,322,294,178,183,210,247
Streptomyces pristinaespiralis,341,552,640,572,182,262,325,358
Streptomyces puniciscabiei,261,444,457,447,179,241,310,328
Streptomyces reticuli,409,619,682,618,233,260,344,401
Streptomyces rubrolavendulae,245,409,399,359,172,189,283,274
Streptomyces sampsonii,330,552,585,577,208,265,269,364
Streptomyces scabiei,262,361,351,373,159,241,325,293
Streptomyces sp. 4F,334,523,512,517,185,270,288,333
Streptomyces sp. 769,413,636,720,677,221,306,312,399
Streptomyces sp. CCM_MD2014,463,575,577,535,378,275,318,415
Streptomyces sp. CdTB01,421,600,638,540,349,367,353,441
Streptomyces sp. CFMR 7,218,311,350,296,163,183,247,224
Streptomyces sp. CNQ-509,269,361,423,282,152,189,303,300
Streptomyces sp. Mg1,390,519,694,478,216,239,302,331
Streptomyces sp. PAMC 26508,289,364,359,391,189,204,191,251
Streptomyces sp. RTd22,643,812,876,823,435,325,354,466
Streptomyces sp. S10(2016),264,420,452,455,180,248,317,304
Streptomyces sp. SAT1,258,417,455,382,162,210,288,294
Streptomyces sp. SirexAA-E,409,498,462,470,293,203,199,340
Streptomyces venezuelae,221,386,431,320,143,197,221,244
Streptomyces vietnamensis,406,507,556,514,219,249,267,349
Streptomyces violaceusniger,709,819,797,835,562,316,274,465
Streptomyces xiamenensis,231,388,444,382,151,180,248,277
Streptomycetaceae,18,12,16,12,5,5,11,9
Kitasatosporales,NA,NA,NA,NA,NA,NA,NA,1
Streptosporangiaceae,2,3,2,NA,1,NA,1,1
Streptosporangiales,NA,2,1,NA,NA,NA,NA,1
Streptosporangium,10,5,4,7,5,5,2,8
Streptosporangium roseum,367,587,527,607,228,325,384,430
Stx2 converting phage II,NA,NA,NA,NA,1969,5233,2279,3221
Stx2 converting phage vB_EcoP_24B,NA,NA,NA,NA,989,2625,1114,1640
Stx2-converting phage 1717,NA,NA,NA,NA,1630,4266,1817,2670
Stx2-converting phage 86,NA,NA,NA,NA,214,684,277,367
Sucra jujuba nucleopolyhedrovirus,NA,NA,NA,NA,1,2,3,NA
Suid alphaherpesvirus 1,NA,NA,NA,NA,NA,3,2,NA
Suid herpesvirus 2,NA,NA,NA,NA,NA,NA,NA,1
Sulfitobacter phage EE36phi1,NA,NA,NA,NA,1,1,NA,NA
Sulfitobacter phage phiCB2047-B,NA,NA,NA,NA,NA,NA,NA,1
Sulfolobales Mexican fusellovirus 1,NA,NA,NA,NA,1,2,NA,1
Sulfolobus acidocaldarius,35,35,18,42,55,52,55,47
Saccharolobus islandicus,47,59,55,57,63,96,122,78
Sulfolobus islandicus filamentous virus,NA,NA,NA,NA,2,5,5,2
Sulfolobus monocaudavirus SMV2,NA,NA,NA,NA,NA,1,1,NA
Sulfolobus monocaudavirus SMV3,NA,NA,NA,NA,NA,2,2,NA
Sulfolobus monocaudavirus SMV4,NA,NA,NA,NA,1,NA,NA,NA
Saccharolobus solfataricus,39,33,33,38,48,47,49,37
Sulfolobus sp. A20,5,3,5,7,17,26,62,27
Sulfurisphaera tokodaii,15,19,23,23,41,46,61,35
Sulfolobus turreted icosahedral virus 1,NA,NA,NA,NA,2,2,2,2
Sulfolobus virus STSV1,NA,NA,NA,NA,NA,2,4,1
Sulfolobus virus STSV2,NA,NA,NA,NA,NA,NA,2,2
Sulfuricella,1,1,NA,NA,NA,NA,1,1
Sulfuricella denitrificans,216,250,305,317,135,170,167,212
Sulfuricurvum,NA,NA,NA,NA,NA,1,NA,1
Sulfuricurvum kujiense,73,61,62,55,117,113,152,105
Sulfurihydrogenibium,NA,NA,NA,NA,NA,NA,NA,1
Sulfurihydrogenibium azorense,58,61,103,45,82,119,105,100
Sulfurihydrogenibium sp. YO3AOP1,175,118,91,116,180,117,121,109
Sulfurimonas autotrophica,32,47,56,53,65,141,144,143
Sulfurimonas denitrificans,165,136,92,134,172,119,113,120
Sulfuritalea,NA,1,NA,NA,NA,NA,1,3
Sulfuritalea hydrogenivorans,376,425,376,464,290,205,224,266
Sulfurospirillum barnesii,38,45,45,49,61,129,89,89
Sulfurospirillum cavolei,77,74,66,93,104,123,95,110
Sulfurospirillum deleyianum,33,27,40,40,51,88,100,59
Sulfurospirillum halorespirans,116,85,66,88,152,126,114,93
Sulfurospirillum multivorans,361,174,76,188,355,144,129,150
Sulfurospirillum sp. UCH001,98,69,73,59,157,130,141,123
Sulfurovum,NA,NA,NA,NA,NA,1,NA,NA
Sulfurovum lithotrophicum,346,248,206,245,364,197,168,201
Sulfurovum sp. NBC37-1,228,168,142,175,293,253,179,205
Swine enteric coronavirus,2,NA,NA,1,1,NA,NA,1
Swinepox virus,NA,NA,NA,NA,NA,1,4,2
Symbiobacteriaceae,NA,NA,NA,1,NA,NA,1,1
Symbiobacterium,1,2,1,1,2,NA,1,3
Symbiobacterium thermophilum,675,1021,1068,1046,352,470,457,641
Synechococcaceae,1,2,3,3,NA,NA,2,1
Synechococcales,NA,NA,NA,NA,NA,NA,1,NA
Synechococcus,6,8,7,4,1,1,2,4
Synechococcus elongatus,127,143,145,156,111,112,129,133
Synechococcus phage ACG-2014b,NA,NA,NA,NA,1,2,4,1
Synechococcus phage ACG-2014c,NA,NA,NA,NA,NA,1,NA,2
Synechococcus phage ACG-2014d,NA,NA,NA,NA,NA,2,2,1
Synechococcus phage ACG-2014e,NA,NA,NA,NA,1,3,3,1
Synechococcus phage ACG-2014f,8,9,16,7,4,4,3,5
Synechococcus phage ACG-2014g,NA,NA,NA,NA,NA,2,6,7
Synechococcus phage ACG-2014h,NA,NA,NA,NA,1,5,5,3
Synechococcus phage ACG-2014i,3,NA,NA,1,NA,1,6,NA
Synechococcus phage ACG-2014j,10,13,20,12,4,5,7,10
Synechococcus phage metaG-MbCM1,NA,NA,NA,NA,NA,1,1,NA
Synechococcus phage P60,NA,NA,NA,NA,2,4,1,2
Synechococcus phage S-CAM1,NA,NA,NA,NA,1,2,2,1
Synechococcus phage S-CAM8,NA,NA,NA,NA,NA,1,NA,NA
Synechococcus phage S-CBP2,NA,NA,NA,NA,NA,NA,1,NA
Synechococcus phage S-CBP3,NA,NA,NA,NA,NA,1,NA,NA
Synechococcus phage S-CBS2,NA,NA,NA,NA,NA,NA,3,3
Synechococcus phage S-CRM01,57,36,10,27,51,13,2,4
Synechococcus phage S-IOM18,NA,NA,NA,NA,NA,NA,2,NA
Synechococcus phage S-MbCM100,NA,NA,NA,NA,NA,1,NA,NA
Synechococcus phage S-PM2,NA,NA,NA,NA,NA,2,6,NA
Synechococcus phage S-RIM8,NA,NA,NA,NA,NA,1,1,NA
Synechococcus phage S-RIM8 A.HR1,NA,NA,NA,NA,NA,3,3,1
Synechococcus phage S-RIP2,NA,NA,NA,NA,2,2,NA,NA
Synechococcus phage S-RSM4,NA,NA,NA,NA,3,6,4,1
Synechococcus phage S-ShM2,NA,NA,NA,NA,NA,NA,1,1
Synechococcus phage S-SKS1,NA,NA,NA,NA,NA,NA,NA,1
Synechococcus phage S-SM1,NA,NA,NA,NA,NA,NA,NA,1
Synechococcus phage S-SM2,NA,NA,1,NA,2,3,3,4
Synechococcus phage S-SSM4,NA,NA,NA,NA,2,3,6,1
Synechococcus phage S-SSM7,1,2,8,2,1,1,2,2
Synechococcus phage Syn19,NA,NA,NA,NA,NA,1,3,1
Synechococcus phage Syn5,NA,NA,NA,NA,NA,NA,1,NA
Synechococcus phage syn9,NA,2,NA,2,2,1,3,NA
Synechococcus sp. CC9311,35,49,52,47,38,39,45,59
Synechococcus sp. CC9605,128,139,131,155,106,68,77,96
Synechococcus sp. CC9902,254,186,89,159,274,87,46,92
Synechococcus sp. JA-2-3B'a(2-13),406,449,373,491,303,172,95,243
Synechococcus sp. JA-3-3Ab,546,509,440,511,425,206,147,286
Synechococcus sp. KORDI-100,53,62,63,70,62,68,58,73
Synechococcus sp. KORDI-49,195,194,168,174,167,129,117,145
Synechococcus sp. KORDI-52,168,168,153,175,168,103,74,112
Synechococcus sp. PCC 6312,43,84,84,86,52,69,50,60
Synechococcus sp. PCC 7002,45,64,83,57,30,82,68,58
Synechococcus sp. PCC 7003,40,56,43,29,26,43,74,62
Synechococcus sp. PCC 7117,30,46,40,22,28,71,83,63
Synechococcus sp. PCC 73109,18,33,37,21,27,73,77,55
Synechococcus sp. PCC 7502,15,34,51,42,41,114,89,74
Synechococcus sp. PCC 8807,29,57,50,39,29,93,82,70
Synechococcus sp. RCC307,195,258,231,319,128,127,106,149
Synechococcus sp. UTEX 2973,117,175,151,208,127,110,113,138
Synechococcus sp. WH 7803,193,235,179,245,124,96,100,132
Synechococcus sp. WH 8102,213,215,168,220,179,105,101,136
Synechococcus sp. WH 8103,112,168,170,195,67,100,98,128
Synechococcus sp. WH 8109,119,173,160,138,93,82,76,95
Synechocystis,NA,NA,NA,NA,NA,NA,NA,1
Synechocystis sp. PCC 6714,60,47,32,48,56,57,64,65
Synechocystis sp. PCC 6803,131,141,112,150,135,94,90,105
Synergistales,1,NA,1,NA,NA,NA,NA,NA
synthetic construct,123,186,187,172,2676,6712,4491,4728
Syntrophobacter,NA,NA,NA,NA,NA,1,NA,1
Syntrophobacter fumaroxidans,180,224,241,211,157,159,148,201
Syntrophobacteraceae,1,NA,NA,1,NA,NA,NA,NA
Syntrophobacterales,NA,NA,NA,NA,NA,NA,NA,1
Syntrophobotulus,NA,NA,NA,NA,NA,NA,1,NA
Syntrophobotulus glycolicus,210,338,277,407,246,457,390,443
Syntrophomonas wolfei,70,70,69,85,122,208,215,163
Syntrophothermus lipocalidus,175,230,217,307,120,150,113,145
Syntrophus
 
 <bacteria>
 
,NA,NA,NA,NA,1,7,16,5
Syntrophus aciditrophicus,185,118,118,133,188,187,170,177
Tai Forest ebolavirus,NA,NA,NA,NA,NA,1,2,NA
Tamus red mosaic virus,NA,NA,NA,NA,2,2,NA,NA
Tannerella,NA,1,NA,NA,1,2,NA,1
Tannerella forsythia,4856,5317,5053,6134,4911,5813,7466,6052
Tannerella serpentiformis,4306,3581,3325,3495,3990,2134,2172,2578
Taterapox virus,NA,NA,NA,NA,NA,1,2,1
Tatlockia micdadei,37,43,40,46,76,92,78,71
Taylorella asinigenitalis,49,44,33,42,65,83,102,70
Taylorella equigenitalis,15,21,20,35,27,73,87,53
Temperate phage phiNIH1.1,NA,NA,NA,NA,1,3,4,4
Tenacibaculum dicentrarchi,331,213,141,215,401,237,252,237
Tepidanaerobacter acetatoxydans,65,58,59,90,161,317,328,243
Teredinibacter,3,2,1,4,NA,1,NA,2
Teredinibacter turnerae,199,198,145,190,177,143,128,158
Terribacillus,NA,1,NA,NA,NA,NA,NA,NA
Terribacillus aidingensis,95,118,165,147,180,403,342,360
Terriglobus,NA,NA,NA,NA,NA,1,NA,NA
Terriglobus roseus,1453,912,559,885,1328,320,213,416
Terriglobus saanensis,260,274,314,285,226,144,145,208
Tetragenococcus halophilus,165,124,87,132,222,284,351,260
Tetraselmis viridis virus S1,NA,NA,NA,NA,NA,1,1,NA
Thalassolituus,NA,NA,NA,NA,NA,NA,NA,1
Thalassolituus oleivorans,140,107,84,102,161,165,148,122
Thalassomonas phage BA3,NA,NA,NA,NA,NA,1,NA,NA
Thalassospira,NA,NA,NA,NA,NA,1,NA,NA
Thalassospira xiamenensis,240,238,214,235,251,179,181,217
Thalassotalea sp. LPB0090,91,98,77,114,107,152,144,142
Thauera,44,24,17,27,40,22,45,33
Thauera humireducens,362,495,505,456,260,291,460,377
Thauera aminoaromatica,464,732,712,694,260,282,351,438
Thermaceae,5,NA,1,1,NA,2,2,1
Thermacetogenium phaeum,86,134,111,128,81,164,164,203
Thermaerobacter,NA,NA,1,NA,1,NA,NA,NA
Thermaerobacter marianensis,445,640,558,658,249,236,262,345
Thermales,1,2,2,NA,NA,NA,2,2
Thermanaerovibrio acidaminovorans,139,144,111,136,104,52,74,92
Thermincola potens,233,304,271,326,261,378,356,317
Thermoanaerobacter,4,NA,3,1,NA,2,1,4
Thermoanaerobacter brockii,225,142,70,178,319,273,258,235
Thermoanaerobacter italicus,225,138,144,162,300,285,274,251
Thermoanaerobacter kivui,387,246,156,238,550,331,283,332
Thermoanaerobacter mathranii,111,89,125,124,155,249,250,186
Thermoanaerobacter pseudethanolicus,225,142,70,178,319,273,258,235
Thermoanaerobacter sp. X513,170,109,50,105,290,303,319,228
Thermoanaerobacter sp. X514,266,164,102,203,397,318,281,267
Thermoanaerobacter wiegelii,183,101,75,112,329,359,310,280
Thermoanaerobacteraceae,NA,NA,1,NA,NA,NA,NA,NA
Thermoanaerobacterales Family III. Incertae Sedis,NA,NA,1,NA,NA,NA,NA,NA
Thermoanaerobacterium,NA,NA,1,NA,1,2,NA,1
Thermoanaerobacterium thermosaccharolyticum,150,193,237,254,297,627,608,514
Thermoanaerobacterium xylanolyticum,75,97,94,115,151,361,363,278
Thermobacillus,NA,1,NA,1,NA,NA,NA,NA
Thermobacillus composti,492,489,525,494,445,441,436,479
Thermobaculum terrenum,51,64,66,47,76,66,91,71
Thermobifida,NA,NA,1,NA,NA,NA,1,NA
Thermobifida fusca,267,349,372,354,170,129,133,200
Thermobispora,NA,NA,NA,NA,NA,4,3,3
Thermobispora bispora,175,296,363,248,111,157,187,180
Thermococcus barophilus,69,76,112,105,60,99,59,84
Thermococcus chitonophagus,5,1,NA,5,13,16,21,10
Thermococcus cleftensis,37,59,70,49,32,35,22,33
Thermococcus eurythermalis,5,9,3,4,16,37,37,23
Thermococcus gammatolerans,23,39,34,50,32,41,29,35
Thermococcus guaymasensis,7,3,5,11,13,32,27,26
Thermococcus kodakarensis,59,59,42,57,68,43,41,41
Thermococcus litoralis,54,26,14,27,61,77,74,59
Thermococcus nautili,80,66,47,92,59,38,40,41
Thermococcus onnurineus,60,40,28,33,64,42,19,37
Thermococcus paralvinellae,17,24,27,22,33,53,48,43
Thermococcus peptonophilus,8,11,24,14,7,22,30,29
Thermococcus piezophilus,91,92,63,110,123,57,28,62
Thermococcus prieurii virus 1,4,5,8,4,NA,NA,2,3
Thermococcus sibiricus,129,67,42,102,121,59,41,49
Thermococcus sp. 2319x1,5,9,6,10,19,35,55,32
Thermococcus sp. 4557,20,29,29,17,24,37,23,35
Thermococcus sp. AM4,93,53,32,47,86,43,28,50
Thermocrinis,NA,NA,NA,1,NA,NA,NA,NA
Thermocrinis albus,79,34,21,46,121,41,30,29
Thermocrinis ruber,70,79,102,60,43,50,46,53
Thermodesulfatator indicus,32,54,49,68,37,73,85,70
Thermodesulfobacterium commune,45,63,70,84,38,90,86,62
Thermodesulfobacterium geofontis,73,63,84,97,67,115,96,91
Thermodesulfobium narugense,31,29,31,34,63,85,101,99
Thermodesulfovibrio yellowstonii,122,97,97,108,130,199,181,170
Thermofilum carboxyditrophus,56,74,84,78,25,29,24,42
Thermofilum pendens,21,26,29,42,10,15,9,15
Thermofilum sp. 1807-2,7,2,1,2,11,9,13,7
Thermofilum adornatum,56,74,84,78,25,39,23,46
Thermogladius calderae,22,33,25,25,12,21,25,14
Thermomicrobium roseum,129,139,129,179,81,86,59,99
Thermomonospora,NA,1,3,4,1,1,NA,2
Thermomonospora curvata,519,727,754,895,282,315,318,469
Thermomonosporaceae,3,1,1,NA,2,NA,1,1
Thermoplasma,NA,NA,NA,NA,NA,1,NA,NA
Thermoplasma acidophilum,7,7,18,6,16,16,19,16
Thermoplasma volcanium,NA,NA,NA,NA,6,11,17,12
Thermoplasmatales archaeon BRNA1,138,150,107,162,126,80,70,100
Thermoproteus tenax,8,10,12,23,3,8,12,17
Thermoproteus uzoniensis,14,32,34,41,15,26,30,25
Thermosediminibacter oceani,59,99,137,98,88,161,202,165
Thermosipho africanus,171,94,67,95,201,166,211,159
Thermosipho melanesiensis,9,9,22,12,56,176,152,112
Thermosphaera aggregans,4,6,19,8,6,6,17,8
Thermosulfidibacter,NA,NA,NA,NA,NA,1,NA,1
Thermosulfidibacter takaii,12,22,29,26,40,90,91,58
Thermosynechococcus vestitus,88,51,50,65,84,74,60,64
Thermotoga caldifontis,87,103,82,98,77,71,71,82
Thermotoga maritima,25,31,29,31,62,103,92,88
Thermotoga petrophila,111,130,116,144,122,113,92,130
Thermotoga neapolitana,179,114,62,92,177,123,86,106
Thermotoga petrophila,136,129,90,105,143,133,96,125
Thermotoga profunda,14,21,35,21,46,87,90,70
Thermotoga sp. 2812B,57,50,46,59,58,113,92,97
Thermotoga sp. Cell2,68,86,79,103,68,135,85,121
Thermotoga sp. RQ2,45,42,49,38,53,116,92,94
Thermotoga sp. RQ7,177,112,60,89,176,125,81,99
Thermovibrio ammonificans,104,134,143,136,78,66,62,89
Thermovirga,NA,NA,NA,NA,3,3,NA,4
Thermovirga lienii,63,86,109,71,110,190,125,161
Thermus,2,2,1,NA,2,NA,1,1
Thermus aquaticus,215,337,313,375,110,123,90,186
Thermus oshimai,248,316,235,318,151,94,89,183
Thermus parvatiensis,131,197,188,169,67,64,62,100
Thermus phage phi OH2,NA,2,2,NA,2,1,NA,NA
Thermus phage phiYS40,NA,NA,NA,NA,2,3,11,4
Thermus phage TMA,NA,NA,NA,NA,NA,1,5,3
Thermus scotoductus,292,363,278,371,165,106,75,186
Thermus sp. CCB_US3_UF1,182,266,262,320,79,78,105,144
Thermus thermophilus,243,349,325,373,126,149,158,225
Thiomicrospira aerophila,50,54,55,65,66,55,73,55
Thiomicrospira cyclica,23,22,40,30,28,38,60,42
Thioalkalivibrio,5,4,4,5,7,4,6,2
Thioalkalivibrio nitratireducens,184,224,272,194,160,149,182,206
Thioalkalivibrio paradoxus,172,277,337,209,105,135,151,182
Thioalkalivibrio sp. K90mix,205,273,291,308,120,149,156,204
Thioalkalivibrio sulfidiphilus,592,546,480,546,443,238,272,312
Thioalkalivibrio versutus,346,381,356,462,266,181,160,232
Thiobacillus,5,7,4,4,3,5,1,4
Thiobacillus denitrificans,81,155,178,117,66,103,178,145
Thiocystis,1,NA,1,NA,NA,1,1,NA
Thiocystis violascens,424,428,376,471,343,223,221,301
Thioflavicoccus,NA,2,1,NA,NA,NA,NA,NA
Thioflavicoccus mobilis,270,338,425,328,182,187,187,204
Thiolapillus brandeum,85,119,99,148,98,110,127,123
Hydrogenovibrio crunogenus,47,65,65,69,44,63,84,82
Thiomonas,NA,2,1,2,NA,NA,1,1
Thiomonas intermedia,196,311,324,338,129,154,218,236
Thioploca,NA,NA,NA,NA,NA,NA,NA,1
Thioploca ingrica,7,12,22,11,59,153,132,105
Thiotrichaceae,NA,NA,NA,NA,NA,1,1,NA
Tipula oleracea nudivirus,NA,NA,NA,NA,NA,1,7,2
Tistrella,NA,1,1,1,NA,NA,NA,1
Tistrella mobilis,304,399,472,378,258,207,262,301
Titi monkey adenovirus ECC-2011,NA,NA,NA,NA,NA,2,3,NA
Tobacco mosaic virus,NA,NA,NA,NA,NA,NA,1,NA
Tobacco vein clearing virus,NA,NA,NA,NA,NA,NA,NA,1
Tokyovirus A1,69,31,10,47,59,8,3,12
Tolumonas,NA,NA,NA,NA,NA,8,1,4
Tolumonas auensis,249,204,131,226,297,310,308,290
Tomato black ring virus,NA,NA,NA,NA,1,2,NA,NA
Tomato leaf curl Bangalore virus,NA,NA,NA,NA,NA,NA,NA,1
Tomato leaf curl Cotabato virus,NA,NA,NA,NA,NA,1,NA,NA
Tomato leaf curl Sri Lanka virus,NA,NA,NA,NA,NA,1,NA,NA
Tomato mosaic virus,NA,NA,NA,NA,NA,NA,1,NA
Tomato mottle mosaic virus,NA,NA,NA,NA,2,2,2,1
Tomato yellow leaf curl Axarquia virus,NA,NA,NA,NA,NA,1,NA,NA
Tomato yellow leaf curl Shuangbai virus - [Y4536],NA,NA,NA,NA,NA,1,NA,NA
Tomato yellow leaf curl virus,NA,NA,NA,NA,NA,1,NA,NA
Torque teno virus 19,NA,NA,NA,NA,NA,NA,NA,1
Tospovirus kiwifruit/YXW/2014,NA,NA,NA,NA,NA,NA,2,1
Leadbettera azotonutricia,180,209,221,252,184,210,180,212
Treponema brennaborense,285,319,337,369,287,401,326,359
Gracilinema caldarium,265,253,216,291,277,217,200,218
Treponema denticola,125,165,181,150,173,271,245,240
Treponema pallidum,1,13,11,8,16,41,45,31
Treponema paraluiscuniculi,1,13,11,8,14,42,43,31
Treponema pedis,94,61,44,67,156,194,201,156
Treponema primitia,301,357,306,384,190,243,217,267
Treponema putidum,437,468,433,507,428,409,321,390
Treponema sp. OMZ 838,307,434,388,496,294,351,356,363
Treponema succinifaciens,1691,2076,1814,2443,1692,2485,2784,2658
Trichodesmium erythraeum,86,138,136,168,124,192,189,180
Trichoplusia ni ascovirus 2c,NA,NA,NA,NA,1,3,7,2
Trichormus azollae,122,91,80,112,164,124,128,118
Tropheryma whipplei,33,43,51,34,32,48,29,40
Truepera,5,9,5,7,3,3,1,8
Truepera radiovictrix,257,320,371,349,199,149,169,223
Trueperaceae,2,1,NA,2,1,NA,1,NA
Trueperella,4,8,10,4,4,3,NA,3
Trueperella pyogenes,506,659,625,699,288,286,261,370
Tsukamurella,1,1,1,1,NA,NA,NA,NA
Tsukamurella paurometabola,287,317,314,256,208,144,163,201
Tsukamurellaceae,3,NA,NA,NA,1,NA,1,NA
Tupaiid herpesvirus 1,NA,NA,NA,NA,NA,NA,1,NA
Turicibacter sp. H121,278,446,467,450,568,1228,1138,1068
Turkey adenovirus 1,NA,NA,NA,NA,NA,NA,1,NA
Turkeypox virus,2,5,1,3,1,NA,5,2
Turneriella parva,81,93,120,106,49,83,92,88
Tursiops truncatus papillomavirus 1,NA,NA,NA,NA,NA,2,1,1
TYLCAxV-Sic1-[IT:Sic2/2:04],NA,NA,NA,NA,NA,1,NA,NA
Tyzzerella,NA,NA,NA,NA,NA,1,NA,1
uncultured Termite group 1 bacterium,45,63,106,89,45,100,92,83
unidentified adenovirus,NA,NA,NA,NA,NA,4,NA,NA
Urbanus proteus nucleopolyhedrovirus,5,6,12,12,6,6,3,6
Ureaplasma parvum,24,20,27,29,30,64,73,52
Ureaplasma urealyticum,16,29,33,23,33,93,76,54
Orthopoxvirus vaccinia,NA,NA,NA,NA,NA,1,2,1
Variola virus,NA,NA,NA,NA,NA,1,3,1
Variovorax,NA,NA,2,1,3,5,7,NA
Variovorax paradoxus,997,1377,1350,1399,707,741,1095,1091
Variovorax sp. PAMC 28711,253,298,295,303,170,169,209,238
Veillonella parvula,128,163,172,245,3216,8264,60798,11682
Veillonellaceae,NA,NA,NA,NA,NA,1,NA,1
Verminephrobacter,NA,NA,NA,NA,NA,1,NA,NA
Verminephrobacter eiseniae,215,326,327,292,160,184,294,282
Verrucomicrobia bacterium IMCC26134,400,395,414,384,306,232,194,278
Verrucomicrobia bacterium L21-Fru-AB,127,176,216,160,85,132,159,179
Verrucomicrobiales,NA,NA,NA,NA,NA,NA,NA,1
Micromonospora,6,5,2,2,6,3,2,3
Micromonospora maris,217,341,333,359,148,177,220,232
Vibrio,6,7,6,13,12,56,119,58
Vibrio alginolyticus,244,162,110,178,311,254,233,215
Vibrio anguillarum,110,125,99,104,108,149,171,140
Vibrio antiquarius,213,160,118,164,246,193,157,144
Vibrio breoganii,280,205,141,193,272,141,147,161
Vibrio campbellii,323,243,154,210,350,234,159,192
Vibrio cholerae,607,463,284,463,869,986,1946,1324
Vibrio coralliilyticus,178,195,149,159,287,347,319,302
Vibrio fluvialis,315,209,123,206,337,204,217,187
Vibrio furnissii,276,223,150,244,258,178,184,157
Vibrio harveyi,156,130,88,128,201,196,167,161
Vibrio mimicus,530,453,321,457,540,381,303,342
Vibrio natriegens,352,231,171,233,462,323,289,304
Vibrio nigripulchritudo,189,170,128,135,243,216,199,170
Vibrio parahaemolyticus,467,339,176,347,516,432,404,361
Vibrio phage 11895-B1,NA,NA,NA,NA,1,NA,2,NA
