species,Healthy_stool_10_1,Healthy_stool_10_10,Healthy_stool_10_100,Healthy_stool_10_50,Healthy_stool_100_1,Healthy_stool_100_10,Healthy_stool_100_100,Healthy_stool_100_50
Nitrosomonas sp. Is79A3,55,75,76,83,64,85,111,100
Nitrosomonas ureae,164,134,65,127,182,130,122,145
Nitrosospira,5,4,6,4,1,2,NA,2
Nitrosospira briensis,236,230,166,233,215,131,143,145
Nitrosospira multiformis,90,108,123,110,89,106,141,115
Nitrospira <Nitrospira>,NA,1,NA,NA,3,11,2,7
Nitrospira defluvii,204,234,204,249,229,166,111,175
Nitrospira moscoviensis,687,556,424,626,590,227,212,333
Nitrospiraceae,NA,NA,1,NA,NA,NA,NA,2
Nitrospirales,1,1,NA,NA,NA,NA,NA,NA
Nocardia,19,23,22,19,15,7,17,11
Nocardia brasiliensis,417,548,508,617,260,265,294,369
Nocardia cyriacigeorgica,529,641,596,611,307,213,247,386
Nocardia farcinica,429,543,608,535,208,263,311,380
Nocardia nova,302,433,415,452,192,233,265,354
Nocardia seriolae,482,663,619,630,337,310,333,397
Nocardiaceae,15,14,17,17,3,7,6,9
Nocardioidaceae,22,19,23,22,2,9,7,14
Nocardioides,93,62,16,36,76,8,3,12
Nocardioides dokdonensis,287,432,551,398,150,193,238,294
Nocardioides sp. JS614,267,443,407,412,186,193,238,281
Nocardiopsidaceae,2,2,1,4,1,1,3,2
Nocardiopsis,9,17,21,16,9,5,2,8
Nocardiopsis alba,415,524,566,508,272,238,243,339
Nocardiopsis dassonvillei,410,641,649,657,230,294,391,432
Nonlabens,NA,NA,2,NA,NA,1,NA,NA
Nonlabens dokdonensis,459,339,215,371,519,272,273,293
Nonlabens sp. MIC269,492,286,158,285,551,229,258,264
Nora virus,NA,NA,NA,NA,NA,NA,1,NA
Northern cereal mosaic virus,NA,NA,1,NA,NA,NA,NA,NA
Norway rat hepacivirus 1,NA,NA,1,NA,NA,NA,NA,NA
Nostoc,NA,NA,NA,1,NA,1,1,1
Nostoc punctiforme,266,214,152,264,271,160,161,179
Nostoc sp. NIES-3756,142,153,105,165,129,141,154,150
Nostoc sp. PCC 7107,47,32,38,47,87,131,145,116
Nostoc sp. PCC 7120,306,202,160,190,337,183,152,183
Nostoc sp. PCC 7524,95,74,75,72,108,147,135,105
Nostocaceae,NA,NA,NA,NA,NA,NA,1,NA
Nostocales,NA,NA,NA,NA,NA,NA,NA,1
Novosphingobium,3,7,6,5,1,5,6,3
Novosphingobium aromaticivorans,268,384,426,313,186,188,232,274
Novosphingobium pentaromativorans,287,455,499,426,165,179,252,303
Novosphingobium resinovorum,360,435,407,364,258,230,310,279
Novosphingobium sp. PP1Y,271,408,487,364,184,180,198,242
Obesumbacterium,1,1,NA,3,3,1,2,3
Obesumbacterium proteus,288,239,142,221,278,184,193,226
Oblitimonas alkaliphila,239,177,127,178,280,165,148,199
Oceanimonas,3,1,3,6,3,12,2,9
Oceanimonas sp. GK1,422,608,468,724,259,277,308,434
Oceanithermus,1,1,NA,NA,NA,2,NA,NA
Oceanithermus profundus,479,663,709,693,284,331,310,445
Oceanobacillus,NA,2,2,NA,NA,NA,NA,NA
Oceanobacillus iheyensis,59,72,88,84,134,262,273,216
Oceanospirillaceae,NA,1,NA,2,NA,NA,2,3
Oceanospirillales,2,1,NA,1,NA,1,4,2
Ochrobactrum,1,4,3,3,4,1,3,2
Brucella anthropi,398,413,394,359,358,316,283,345
Ochrobactrum pseudogrignonense,643,511,377,508,616,277,224,316
Octadecabacter,21,34,9,40,14,15,3,16
Octadecabacter antarcticus,213,174,166,193,158,141,131,133
Octadecabacter arcticus,215,236,130,222,185,116,92,136
Octadecabacter temperatus,71,105,103,109,82,107,112,100
Odoribacter,NA,NA,NA,NA,1,2,NA,1
Odoribacter splanchnicus,11791,14672,18774,13232,43186,98834,140998,67031
Oenococcus,1,2,NA,1,NA,NA,NA,NA
Oenococcus oeni,345,359,252,447,292,243,133,247
Oenococcus phage phi9805,NA,NA,NA,NA,NA,NA,3,1
Oenococcus phage phiS11,NA,NA,NA,NA,1,2,1,3
Oenococcus phage phiS13,NA,NA,NA,NA,NA,NA,3,1
Okra mottle virus,20,11,9,16,25,4,1,11
Oleispira antarctica,364,245,155,209,415,187,182,177
Afipia,NA,NA,NA,1,NA,NA,NA,NA
Afipia carboxidovorans,180,244,254,265,150,219,198,232
Olsenella,NA,8,1,2,1,2,1,4
Olsenella sp. oral taxon 807,2635,3490,4627,2748,1414,1163,951,1808
Olsenella uli,4778,6790,9596,4986,2299,2126,1670,3513
Onion yellows phytoplasma,13,25,27,10,35,86,79,72
Opitutaceae,2,NA,1,NA,NA,1,3,1
Opitutaceae bacterium IG16b,744,685,530,677,651,280,314,426
Opitutaceae bacterium TAV5,840,815,759,780,765,414,387,511
Opitutales,NA,1,NA,NA,NA,NA,1,1
Opitutus,1,NA,NA,NA,NA,NA,2,1
Opitutus terrae,339,450,517,538,181,283,296,363
Orbaceae,1,NA,NA,NA,NA,NA,NA,1
Orf virus,NA,NA,NA,NA,NA,1,10,2
Orientia tsutsugamushi,35,46,30,52,46,77,85,62
Ornithobacterium rhinotracheale,2183,2243,2821,2107,4180,7537,10197,6402
Oryctes rhinoceros nudivirus,NA,NA,1,NA,NA,NA,NA,NA
Oscillatoria,NA,NA,1,NA,NA,NA,NA,NA
Oscillatoria acuminata,108,145,127,187,97,171,174,150
Phormidium nigroviride,68,120,115,145,79,162,192,137
Oscillatoriaceae,NA,NA,NA,NA,NA,NA,1,1
Oscillatoriales,NA,NA,NA,NA,1,NA,1,1
Oscillibacter,43,21,5,18,33,3,2,4
Oscillibacter valericigenes,4426,6167,5040,7897,2811,2685,2008,3879
Oscillospiraceae,NA,NA,1,NA,NA,1,NA,NA
Oscivirus A1,NA,NA,NA,NA,NA,1,NA,NA
Ostreid herpesvirus 1,1,NA,NA,1,2,NA,2,2
Ostreococcus lucimarinus virus 1,NA,1,NA,1,NA,NA,4,NA
Ostreococcus lucimarinus virus 2,NA,NA,NA,NA,4,1,9,2
Ostreococcus lucimarinus virus 7,NA,NA,1,NA,5,5,1,2
Ostreococcus lucimarinus virus OlV5,NA,NA,NA,NA,3,NA,2,NA
Ostreococcus mediterraneus virus 1,NA,NA,NA,NA,1,NA,4,1
Ostreococcus tauri virus 1,NA,NA,NA,NA,2,1,4,NA
Ostreococcus tauri virus 2,NA,NA,NA,NA,5,2,7,1
Ostreococcus tauri virus OtV5,NA,NA,NA,NA,1,NA,4,1
Ottowia,NA,NA,NA,1,NA,NA,1,NA
Ottowia sp. oral taxon 894,239,414,445,367,166,216,255,303
Ovine atadenovirus D,NA,NA,NA,NA,NA,1,1,1
Ovine herpesvirus 2,NA,NA,1,NA,NA,NA,NA,NA
Owenweeksia,NA,NA,NA,NA,NA,2,1,2
Owenweeksia hongkongensis,647,497,398,530,648,397,390,411
Oxalobacteraceae,13,10,9,8,4,11,7,8
Paenarthrobacter,NA,NA,NA,1,NA,1,1,NA
Paenarthrobacter aurescens,371,382,404,439,235,168,188,289
Paenibacillaceae,5,7,3,9,NA,1,1,3
Paenibacillus,64,47,26,51,52,25,21,25
Paenibacillus beijingensis,420,663,693,667,387,621,496,587
Paenibacillus borealis,882,752,639,835,1006,1020,732,914
Paenibacillus bovis,422,538,437,579,534,873,667,711
Paenibacillus durus,679,864,866,911,714,945,774,841
Paenibacillus graminis,1187,871,579,846,1222,740,581,709
Paenibacillus larvae,140,120,139,160,240,456,364,328
Paenibacillus mucilaginosus,680,686,619,751,678,745,680,774
Paenibacillus naphthalenovorans,509,500,516,614,427,394,339,446
Paenibacillus odorifer,263,267,255,262,447,615,493,422
Paenibacillus peoriae,531,520,380,600,623,524,440,507
Paenibacillus phage Fern,NA,NA,NA,NA,NA,NA,4,5
Paenibacillus phage Harrison,NA,NA,NA,NA,NA,1,4,4
Paenibacillus phage phiIBB_Pl23,NA,NA,NA,NA,NA,NA,4,4
Paenibacillus phage Tripp,11,17,30,11,5,6,5,15
Paenibacillus phage Vegas,NA,NA,NA,NA,NA,1,1,NA
Paenibacillus phage Xenia,NA,NA,NA,NA,NA,4,NA,4
Paenibacillus polymyxa,1435,1287,949,1348,1725,1532,1190,1365
Paenibacillus riograndensis,1735,1279,836,1241,1729,959,687,956
Paenibacillus sabinae,671,797,651,807,628,622,408,636
Paenibacillus sp. 32O-W,265,299,296,338,256,357,418,422
Paenibacillus sp. FSL H7-0357,435,568,572,611,492,770,641,699
Paenibacillus sp. FSL H7-0737,102,85,73,84,290,513,440,393
Paenibacillus sp. FSL P4-0081,670,694,603,844,806,987,713,912
Paenibacillus sp. FSL R5-0345,322,258,240,268,479,516,435,403
Paenibacillus sp. FSL R5-0912,1140,881,719,958,1250,960,676,916
Paenibacillus sp. FSL R7-0273,599,655,561,740,607,909,703,773
Paenibacillus sp. FSL R7-0331,609,599,511,718,623,960,689,808
Paenibacillus sp. IHBB 10380,53,45,56,49,157,327,282,279
Paenibacillus sp. JDR-2,525,457,469,512,502,640,512,537
Paenibacillus sp. LPB0068,102,130,133,140,179,430,398,318
Paenibacillus sp. Y412MC10,322,352,335,375,413,630,465,554
Paenibacillus stellifer,703,759,667,844,673,786,579,696
Paenibacillus swuensis,162,136,118,161,268,392,333,291
Paenibacillus terrae,435,472,331,539,491,523,451,502
Paenibacillus yonginensis,681,547,463,574,726,724,605,675
Palaeococcus pacificus,9,22,19,22,18,39,42,37
Paludibacter,NA,NA,NA,NA,1,2,NA,1
Paludibacter propionicigenes,3504,2199,1330,2181,3921,1726,1704,1848
Pandoraea,27,32,23,40,12,27,25,33
Pandoraea apista,333,324,357,336,286,220,294,292
Pandoraea faecigallinarum,392,377,412,367,327,256,273,298
Pandoraea norimbergensis,289,451,468,425,183,270,264,325
Pandoraea oxalativorans,511,525,457,536,450,291,322,381
Pandoraea pnomenusa,345,488,540,506,305,263,489,379
Pandoraea pulmonicola,534,653,627,619,384,305,321,383
Pandoraea sputorum,376,426,409,429,262,241,292,332
Pandoraea thiooxydans,297,372,431,365,168,201,221,268
Pandoraea vervacti,296,309,318,383,215,217,272,311
Pandoravirus dulcis,39,62,62,63,35,39,35,58
Pandoravirus salinus,41,45,47,31,28,25,17,33
Panine herpesvirus 2,1,5,2,4,3,1,NA,4
Pannonibacter,3,9,9,11,4,3,1,6
Pannonibacter phragmitetus,461,619,555,704,342,325,345,430
Pantoea,27,37,17,37,34,23,22,20
Pantoea agglomerans,881,733,623,793,813,527,425,522
Pantoea ananatis,261,298,263,353,287,271,246,248
Pantoea phage LIMElight,NA,NA,NA,NA,NA,1,NA,NA
Pantoea rwandensis,291,325,242,351,277,231,215,247
Pantoea sp. At-9b,407,386,364,448,429,340,288,351
Pantoea sp. PSNIH1,686,578,411,599,564,336,264,400
Pantoea sp. PSNIH2,536,494,409,555,676,870,1594,1164
Pantoea vagans,700,568,472,594,662,333,259,351
Papiine herpesvirus 2,NA,NA,NA,NA,1,NA,3,2
Parabacteroides,1,2,NA,NA,1,3,NA,1
Parabacteroides distasonis,12554,11695,11669,12112,103978,250262,149337,157986
Parabacteroides phage YZ-2015b,NA,NA,NA,NA,17,37,30,33
Parabacteroides sp. YL27,5746,4597,4242,4526,5316,3222,3342,3531
Paraburkholderia,79,44,47,61,64,23,21,34
Paraburkholderia caribensis,488,689,682,597,403,391,491,495
Paraburkholderia fungorum,314,449,551,371,249,255,337,350
Paraburkholderia phenoliruptrix,458,501,541,479,367,254,309,368
Paraburkholderia phymatum,342,485,477,427,307,299,338,336
Paraburkholderia phytofirmans,229,320,329,294,160,279,333,281
Mycetohabitans rhizoxinica,363,222,226,243,355,122,124,166
Paraburkholderia sprentiae,340,380,464,349,258,239,335,290
Paraburkholderia xenovorans,271,440,473,413,214,289,375,347
Parachlamydia acanthamoebae,32,38,43,34,64,96,86,91
Paracoccus <a-proteobacteria>,5,8,7,8,5,5,3,4
Paracoccus aminophilus,228,278,356,345,174,246,185,263
Paracoccus denitrificans,559,775,665,838,348,369,340,495
Paracoccus phage vB_PmaS_IMEP1,NA,NA,NA,NA,1,1,1,5
Parageobacillus,NA,NA,NA,NA,NA,NA,NA,1
Parageobacillus thermoglucosidans,151,134,130,144,242,358,350,274
Paraglaciecola psychrophila,151,108,79,109,137,134,160,119
Parainfluenza virus 5,NA,NA,NA,NA,1,NA,NA,NA
Paramecium bursaria Chlorella virus 1,1,NA,NA,NA,1,1,4,NA
Paramecium bursaria Chlorella virus AR158,NA,NA,NA,NA,2,10,6,4
Paramecium bursaria Chlorella virus FR483,NA,NA,1,NA,2,1,2,2
Paramecium bursaria Chlorella virus NY2A,NA,NA,NA,NA,1,7,4,2
Parapoxvirus red deer/HL953,NA,NA,NA,NA,NA,1,5,3
Pararhodospirillum,NA,NA,2,2,NA,2,1,3
Pararhodospirillum photometricum,535,449,404,509,456,150,183,254
Parascardovia,NA,NA,NA,NA,NA,NA,1,NA
Parascardovia denticolens,314,338,336,386,267,186,144,235
Parramatta River virus,NA,2,1,2,NA,NA,NA,NA
Parsnip yellow fleck virus,NA,NA,NA,NA,1,2,1,2
Parvibaculum,NA,NA,2,NA,NA,NA,NA,NA
Parvibaculum lavamentivorans,121,202,216,243,104,168,162,180
Parvimonas micra,35,40,89,88,224,544,582,397
Parvularcula,NA,NA,1,NA,NA,NA,NA,NA
Parvularcula bermudensis,403,238,176,211,379,75,47,124
Parvularculaceae,NA,1,NA,1,NA,NA,NA,3
Paspalum dilatatum striate mosaic virus,NA,NA,NA,NA,2,2,1,2
Pasteurella,NA,NA,NA,NA,NA,3,4,NA
Pasteurella multocida,201,141,83,147,254,316,353,273
Pasteurellaceae,2,NA,NA,NA,NA,NA,4,1
Roseateles,NA,3,2,4,3,2,5,1
Paucibacter sp. KCTC 42545,439,542,501,604,325,243,283,373
Pea early-browning virus,NA,NA,NA,NA,NA,1,1,1
Pectobacteriaceae,4,10,6,11,5,2,NA,2
Pectobacterium,10,13,13,22,4,11,2,3
Pectobacterium atrosepticum,282,320,263,353,252,232,221,280
Pectobacterium bacteriophage PM2,NA,NA,NA,NA,5,6,2,5
Pectobacterium carotovorum,563,579,499,689,530,513,456,545
Pectobacterium parmentieri,257,209,164,252,247,227,233,247
Pectobacterium phage phiTE,6,NA,2,3,4,1,NA,1
Pectobacterium parmentieri,245,192,132,226,244,202,191,222
Pectobacterium wasabiae,401,277,175,333,416,221,202,231
Pediococcus,NA,NA,NA,NA,NA,NA,1,NA
Pediococcus acidilactici,73,96,106,112,79,134,131,121
Pediococcus claussenii,204,114,75,159,294,186,157,210
Pediococcus damnosus,50,26,29,46,148,230,218,195
Pediococcus pentosaceus,223,131,69,132,340,280,303,244
Pedobacter,1,NA,NA,NA,NA,NA,1,1
Pedobacter cryoconitis,1423,980,639,877,1608,832,743,854
Pedobacter heparinus,1313,805,532,865,1378,597,547,686
Pedobacter sp. PACM 27299,1457,913,583,971,1503,601,620,707
Pedobacter steynii,1023,615,386,654,1077,640,576,633
Pelagibacter phage HTVC008M,1,NA,NA,NA,1,7,4,4
Pelagibacter phage HTVC011P,NA,NA,NA,NA,NA,1,NA,1
Pelagibacter phage HTVC019P,NA,NA,NA,NA,NA,3,NA,1
Pelagibacterium,1,4,8,1,2,NA,4,1
Pelagibacterium halotolerans,558,761,630,854,317,244,200,448
Pelobacter,NA,NA,NA,NA,1,NA,3,1
Syntrophotalea carbinolica,671,592,481,613,606,333,315,441
Pelobacter propionicus,625,709,669,734,451,442,440,525
Pelodictyon,2,1,NA,NA,1,NA,NA,2
Pelodictyon luteolum,781,596,588,656,693,323,283,447
Pelodictyon phaeoclathratiforme,860,525,340,537,810,298,219,335
Pelosinus fermentans,327,284,139,281,514,755,744,609
Pelosinus sp. UFO1,183,205,176,241,294,518,592,472
Pelotomaculum thermopropionicum,311,530,413,633,263,334,255,376
Penaeus monodon nudivirus,2,NA,NA,NA,2,5,4,6
Penguinpox virus,NA,NA,NA,1,3,4,8,4
Peptoclostridium acidaminophilum,532,491,407,539,707,752,728,631
Peptococcaceae,NA,NA,NA,NA,1,2,NA,1
Peptoniphilaceae,NA,NA,NA,NA,1,NA,NA,NA
Peptoniphilus sp. 1-1,223,189,138,152,348,468,467,361
Peridroma alphabaculovirus,1,NA,NA,NA,NA,NA,2,2
Perigonia lusca single nucleopolyhedrovirus,NA,NA,1,NA,NA,2,NA,1
Periplaneta fuliginosa densovirus,NA,NA,NA,NA,1,4,5,4
Persea americana endornavirus,NA,NA,NA,NA,NA,1,NA,NA
Persephonella marina,236,175,154,134,270,165,167,147
Persicivirga phage P12024L,NA,NA,NA,NA,1,4,2,2
Persicobacter,NA,NA,NA,NA,NA,NA,1,2
Persicobacter sp. JZB09,1246,899,600,858,1398,751,683,794
Peruvian horse sickness virus,NA,NA,NA,NA,1,4,3,3
Petrimonas,NA,2,2,NA,1,NA,NA,2
Petrimonas mucosa,4887,3580,2533,3642,4892,2095,2156,2562
Petrotoga mobilis,201,136,96,180,235,127,138,135
Phaeobacter,2,2,NA,1,NA,5,1,3
Phaeobacter gallaeciensis,474,600,558,651,386,424,314,461
Phaeobacter inhibens,201,293,256,391,187,281,227,284
Phaeocystis globosa virus,11,14,12,19,7,10,16,11
Phage vB_EcoP_SU10,NA,NA,NA,NA,1,NA,NA,NA
Phenylobacterium,59,22,21,33,51,9,NA,16
Phenylobacterium zucineum,503,651,624,683,255,256,314,399
Phifelvirus,NA,NA,NA,1,NA,NA,NA,NA
Phocine morbillivirus,NA,1,NA,4,NA,1,NA,2
Photobacterium,NA,NA,NA,NA,NA,3,1,NA
Photobacterium gaetbulicola,242,244,191,262,236,315,240,288
Photobacterium profundum,395,235,139,221,369,201,177,214
Photorhabdus,NA,NA,NA,NA,NA,1,2,1
Photorhabdus asymbiotica,560,404,269,367,558,179,193,234
Photorhabdus luminescens,364,289,258,314,321,235,244,250
Photorhabdus temperata,353,230,191,245,387,206,186,183
Phthorimaea operculella granulovirus,NA,1,2,NA,NA,NA,NA,NA
Phycisphaera,NA,NA,NA,1,NA,1,1,NA
Phycisphaera mikurensis,390,469,435,472,313,178,250,322
Phycisphaeraceae,NA,2,NA,NA,1,2,2,1
Phycisphaerales,NA,1,NA,NA,NA,NA,2,1
Phyllobacteriaceae,34,30,11,27,27,10,8,11
Picrophilus oshimae,3,6,12,10,23,36,43,41
Pieris rapae granulovirus,NA,NA,NA,NA,NA,2,1,1
Pigeon adenovirus 1,NA,1,NA,NA,NA,NA,NA,NA
Pigeonpox virus,NA,4,6,4,5,5,9,8
Pimelobacter,1,3,4,2,1,3,1,4
Pimelobacter simplex,348,462,660,435,188,228,293,338
Pirellula,NA,1,NA,2,3,NA,NA,NA
Pirellula staleyi,93,146,154,171,85,109,118,128
Piscirickettsia,NA,NA,NA,NA,NA,1,5,NA
Piscirickettsia salmonis,149,160,169,187,145,144,159,155
Pithovirus sibericum,1,6,8,4,5,10,5,4
Planctomyces,3,1,1,3,NA,1,1,NA
Planctomyces sp. SH-PL62,652,646,683,668,507,253,362,431
Planctomycetaceae,NA,1,NA,1,NA,NA,1,3
Planctomycetales,NA,NA,1,NA,NA,NA,NA,3
Planctopirus limnophila,206,207,177,274,163,148,162,186
Planktomarina temperata,258,191,98,189,231,132,91,136
Planococcus <firmicutes>,NA,1,NA,NA,NA,2,1,NA
Planococcus antarcticus,38,62,74,52,124,254,279,182
Planococcus halocryophilus,35,49,66,72,102,256,240,193
Planococcus kocurii,124,113,74,99,233,243,211,179
Planococcus maritimus,68,114,141,127,127,303,242,231
Planococcus plakortidis,61,101,100,99,128,305,265,263
Planococcus rifietoensis,105,129,134,185,163,333,284,285
Planococcus sp. PAMC 21323,52,106,91,118,91,236,210,175
Plautia stali symbiont,527,428,334,389,509,291,214,289
Plesiomonas,6,4,2,2,1,2,NA,2
Plesiomonas shigelloides,244,219,170,172,239,180,199,169
Pleurocapsa,NA,NA,NA,NA,NA,NA,1,1
Pleurocapsa minor,92,144,115,154,96,104,139,127
Pluralibacter,NA,NA,NA,NA,1,NA,NA,NA
Pluralibacter gergoviae,719,878,744,935,447,432,395,593
Plutella xylostella granulovirus,NA,NA,NA,NA,NA,1,NA,NA
Polaribacter,NA,NA,2,NA,NA,1,NA,NA
Polaribacter phage P12002L,NA,NA,NA,NA,1,3,NA,1
Polaribacter phage P12002S,NA,NA,NA,NA,1,3,NA,1
Polaribacter sp. MED152,406,274,198,254,387,240,284,230
Polaribacter vadi,446,277,212,324,488,357,390,347
Polaromonas,NA,NA,NA,NA,NA,NA,1,1
Polaromonas naphthalenivorans,549,675,674,810,312,315,369,481
Polaromonas sp. JS666,367,515,516,528,277,244,320,368
Polyangiaceae,1,1,NA,1,2,NA,2,4
Polymorphum,5,6,6,5,5,3,1,4
Polymorphum gilvum,167,293,324,254,124,193,248,241
Polynucleobacter asymbioticus,58,71,108,99,49,100,95,105
Polynucleobacter duraquae,223,123,75,121,238,99,114,95
Polynucleobacter necessarius,115,72,44,67,104,83,82,69
Pontibacter,NA,NA,NA,NA,NA,1,NA,NA
Pontibacter akesuensis,1728,1220,1016,1046,1638,693,644,850
Pontibacter korlensis,2261,1433,786,1382,2300,677,605,819
Porcine epidemic diarrhea virus,NA,NA,NA,NA,1,NA,2,NA
Porcine partetravirus,NA,NA,NA,NA,NA,1,2,1
Porphyrobacter,22,37,10,42,14,15,2,16
Porphyrobacter neustonensis,177,257,251,277,135,191,175,190
Porphyrobacter sp. LM 6,205,326,324,333,129,190,177,212
Porphyromonadaceae,4,NA,1,NA,2,NA,2,1
Porphyromonas,2,3,1,1,NA,3,1,1
Porphyromonas asaccharolytica,3312,2142,1323,1986,3619,1566,1973,1767
Porphyromonas gingivalis,3795,2930,2793,2953,3942,2744,3956,2960
Pragia,1,NA,NA,NA,NA,1,2,1
Pragia fontium,453,329,229,311,438,200,172,254
Prevotella,35,19,4,26,31,12,7,17
Prevotella dentalis,58269,33039,17227,32393,56057,10213,10114,15307
Prevotella denticola,60086,31561,14670,29993,60427,10686,14322,15762
Hoylesella enoeca,33778,18111,8172,16761,34546,7308,15411,10965
Prevotella fusca,94941,48944,20606,45988,94573,13923,16188,21682
Prevotella intermedia,39073,20269,9244,19232,39386,8137,17418,11841
Prevotella melaninogenica,106281,54329,22940,50942,107166,16691,20767,25367
Xylanibacter ruminicola,98765,50367,22094,48500,97885,12701,6572,19577
Prevotella sp. oral taxon 299,19003,10237,4527,9301,19874,4830,10638,6995
Prevotellaceae,15,12,4,9,12,1,NA,3
Prochlorococcus,NA,1,NA,NA,NA,NA,NA,NA
Prochlorococcus marinus,620,525,427,574,729,668,702,598
Prochlorococcus phage MED4-213,NA,NA,NA,NA,NA,NA,1,NA
Prochlorococcus phage P-HM1,2,4,1,1,2,1,1,1
Prochlorococcus phage P-HM2,NA,NA,NA,NA,NA,NA,1,1
Prochlorococcus phage P-RSM4,NA,NA,NA,NA,2,1,NA,NA
Prochlorococcus phage P-SSM2,NA,NA,NA,NA,3,8,6,6
Prochlorococcus phage P-SSM3,71,49,24,45,82,8,2,15
Prochlorococcus phage P-SSM4,NA,1,NA,NA,1,1,NA,1
Prochlorococcus phage P-SSM7,NA,NA,NA,NA,1,NA,1,NA
Prochlorococcus phage P-SSP3,NA,NA,NA,NA,NA,2,1,3
Prochlorococcus phage P-TIM68,NA,NA,NA,NA,NA,NA,1,1
Prochlorococcus phage Syn1,NA,NA,NA,NA,2,2,4,NA
Prochlorococcus phage Syn33,NA,NA,NA,NA,2,2,NA,1
Prochlorococcus sp. MIT 0604,146,84,46,91,163,100,107,88
Prochlorococcus sp. MIT 0801,23,24,24,33,48,99,104,58
Promicromonosporaceae,2,2,1,1,2,4,2,1
Propionibacteriaceae,NA,4,2,1,2,NA,3,3
Propionibacteriales,3,6,4,2,NA,1,1,5
Propionibacterium,9,10,13,9,6,5,3,8
Cutibacterium acnes,437,339,322,370,338,226,203,251
Propionibacterium freudenreichii,452,555,621,519,260,225,234,338
Propionibacterium phage Kubed,NA,NA,NA,NA,NA,1,NA,1
Propionibacterium phage Pacnes 2012-15,NA,NA,NA,NA,NA,1,NA,NA
Propionibacterium phage PFR1,4,9,12,3,1,2,NA,6
Propionibacterium phage PFR2,4,9,12,3,1,2,NA,6
Propionibacterium phage PHL010M04,NA,NA,NA,NA,NA,NA,1,1
Propionibacterium phage PHL055,NA,NA,NA,NA,NA,NA,1,1
Propionibacterium phage PHL071N05,NA,NA,NA,NA,NA,1,1,2
Propionibacterium phage PHL082,NA,NA,NA,NA,NA,1,NA,1
Propionibacterium phage PHL113M01,NA,NA,NA,NA,NA,NA,1,1
Propionibacterium phage PHL114L00,NA,NA,NA,NA,NA,NA,NA,1
Propionibacterium phage PHL152,NA,NA,NA,NA,NA,1,1,2
Propionibacterium phage PHL179,NA,NA,NA,NA,NA,1,1,2
Propionibacterium phage SKKY,NA,NA,NA,NA,NA,1,NA,1
Cutibacterium modestum,82,106,106,99,61,95,97,115
Prosthecochloris aestuarii,44,76,85,89,120,192,208,159
Prosthecochloris sp. CIB 2401,912,519,380,549,794,267,187,292
Proteus <enterobacteria>,NA,NA,NA,NA,1,3,4,1
Proteus mirabilis,239,149,103,163,301,295,341,275
Proteus phage PM 85,6,13,14,18,3,3,4,7
Proteus phage PM 93,NA,NA,NA,1,NA,NA,NA,NA
Proteus phage vB_PmiM_Pm5461,NA,NA,2,NA,3,3,4,1
Proteus vulgaris,238,148,103,163,287,241,240,215
Protochlamydia naegleriophila,103,74,69,110,125,93,81,66
Providencia,NA,NA,NA,NA,NA,1,7,1
Providencia stuartii,231,175,117,213,221,238,278,248
Pseudaletia unipuncta granulovirus,1,1,1,1,NA,NA,2,3
Pseudanabaena sp. PCC 7367,133,157,155,165,129,102,102,128
Pseudarthrobacter,3,7,11,9,1,2,2,8
Pseudarthrobacter chlorophenolicus,374,514,552,564,222,293,264,348
Pseudarthrobacter phenanthrenivorans,297,409,456,427,157,187,219,286
Pseudarthrobacter sulfonivorans,366,499,552,563,217,277,235,322
Pseudoalteromonas,5,8,9,2,1,2,NA,5
Pseudoalteromonas atlantica,154,127,82,119,176,147,157,131
Pseudoalteromonas haloplanktis,197,215,184,226,203,132,139,191
Pseudoalteromonas issachenkonii,260,215,143,247,259,165,159,220
Pseudoalteromonas luteoviolacea,24,53,50,71,84,141,182,140
Pseudoalteromonas phage H101,NA,NA,NA,NA,NA,2,NA,NA
Pseudoalteromonas phenolica,167,165,126,207,155,155,171,181
Pseudoalteromonas rubra,248,181,184,177,255,214,184,176
Pseudoalteromonas sp. Bsw20308,280,228,185,268,235,198,159,197
Pseudoalteromonas sp. OCN003,426,251,193,264,425,201,171,205
Pseudoalteromonas sp. SM9913,142,139,110,176,145,145,156,190
Pseudoalteromonas translucida,150,154,148,184,163,165,172,167
Pseudocowpox virus,4,9,12,4,1,1,15,5
Pseudogulbenkiania,5,9,9,10,5,1,3,2
Pseudogulbenkiania sp. NH8B,772,723,638,763,626,336,374,453
Pseudohongiella spirulinae,210,234,216,275,190,201,165,204
Pseudomonadaceae,61,56,26,55,36,25,25,27
Pseudomonadales,1,1,1,2,NA,NA,4,2
Pseudomonas,293,265,219,287,264,147,136,172
Pseudomonas aeruginosa,1884,2117,1896,2164,1592,1141,1535,1467
Aquipseudomonas alcaligenes,756,826,803,819,536,324,300,461
Pseudomonas alkylphenolia,428,431,380,531,354,225,253,323
Pseudomonas antarctica,708,620,540,655,600,252,249,359
Pseudomonas azotoformans,521,546,463,598,502,306,285,377
Stutzerimonas balearica,263,365,394,428,172,192,256,274
Pseudomonas brassicacearum,1061,1131,1080,1133,912,547,565,696
Pseudomonas cerasi,788,604,491,595,715,305,276,393
Pseudomonas chlororaphis,2025,2168,1931,2264,1565,1011,1045,1339
Pseudomonas cichorii,415,366,339,423,390,248,226,298
