species,Healthy_stool_10_1,Healthy_stool_10_10,Healthy_stool_10_100,Healthy_stool_10_50,Healthy_stool_100_1,Healthy_stool_100_10,Healthy_stool_100_100,Healthy_stool_100_50
Snodgrassella alvi,34,18,18,27,32,22,27,17
Sodalis glossinidius,16,19,26,19,25,22,11,23
Sodalis phage SO1,NA,NA,NA,NA,1,NA,NA,NA
Sodalis praecaptivus,34,29,35,38,26,34,18,22
Solibacillus silvestris,43,27,30,40,64,54,59,49
Solirubrobacterales,NA,1,NA,NA,NA,NA,NA,NA
Solitalea canadensis,153,92,51,100,158,57,50,54
Sorangium,4,1,NA,2,2,NA,1,NA
Sorangium cellulosum,62,101,126,81,69,46,64,62
Sparus aurata papillomavirus 1,3,1,1,NA,4,NA,NA,NA
Sphaerobacter,NA,NA,NA,NA,NA,NA,NA,1
Sphaerobacter thermophilus,51,37,46,37,50,23,19,34
Sphaerobacteraceae,NA,1,NA,NA,NA,NA,NA,NA
Sphaerochaeta,NA,NA,NA,NA,NA,NA,NA,1
Parasphaerochaeta coccoides,44,41,31,40,34,14,26,32
Sphaerochaeta globosa,38,39,32,35,42,28,24,37
Sphaerochaeta pleomorpha,26,12,6,17,37,33,30,23
Sphingobacterium sp. 21,121,68,58,70,133,56,49,56
Sphingobacterium sp. ML3W,111,70,31,62,140,54,54,49
Sphingobium,1,3,NA,NA,NA,1,NA,NA
Sphingobium baderi,40,33,24,54,33,14,22,34
Sphingobium chlorophenolicum,60,66,44,54,57,23,17,24
Sphingobium indicum,17,31,32,36,19,18,18,19
Sphingobium sp. EP60837,22,28,27,27,4,14,15,10
Sphingobium sp. MI1205,13,30,36,21,22,14,16,16
Sphingobium sp. RAC03,42,42,27,43,25,19,14,28
Sphingobium sp. SYK-6,20,43,46,51,12,18,19,23
Sphingobium sp. TKS,32,43,40,38,16,11,42,22
Sphingobium sp. YBL2,30,48,44,32,14,22,31,25
Sphingomonadaceae,8,5,6,6,7,NA,NA,4
Sphingomonadales,NA,1,NA,NA,NA,NA,NA,NA
Sphingomonas,14,8,1,8,12,1,1,2
Sphingomonas hengshuiensis,29,35,40,43,14,15,9,22
Sphingomonas melonis,29,31,41,40,15,19,23,22
Sphingomonas panacis,16,22,34,23,21,17,14,20
Sphingomonas phage PAU,NA,NA,NA,NA,NA,NA,NA,1
Sphingomonas sanxanigenens,44,59,58,77,42,24,18,27
Sphingomonas sp. MM-1,36,50,36,54,26,14,14,26
Sphingomonas sp. NIC1,25,33,34,31,12,17,16,17
Sphingomonas taxi,39,26,38,28,40,12,18,23
Rhizorhabdus wittichii,29,32,38,38,14,28,29,25
Sphingopyxis,1,1,NA,NA,NA,2,NA,NA
Sphingopyxis alaskensis,12,28,27,17,4,15,14,12
Sphingopyxis fribergensis,20,26,30,20,16,22,17,26
Sphingopyxis granuli,36,30,36,37,20,14,25,24
Sphingopyxis macrogoltabida,47,38,39,37,26,25,42,33
Sphingopyxis sp. 113P3,82,55,46,68,70,18,13,34
Sphingopyxis terrae,12,26,26,27,14,12,10,17
Sphingorhabdus,NA,NA,NA,NA,NA,1,NA,NA
Sphingorhabdus sp. M41,23,17,23,19,16,16,14,22
Spiribacter,NA,1,NA,NA,NA,NA,NA,NA
Spiribacter salinus,11,12,15,21,4,6,7,10
Spiribacter sp. UAH-SP71,34,19,23,29,17,12,8,16
Spirochaeta,NA,1,NA,NA,NA,NA,NA,NA
Spirochaeta africana,45,51,34,41,58,24,29,22
Spirochaeta thermophila,32,54,47,40,20,26,34,27
Spirochaetaceae,NA,NA,NA,1,NA,NA,NA,1
Spiroplasma,NA,2,1,2,2,1,NA,3
Spiroplasma apis,1,NA,NA,NA,8,3,10,7
Spiroplasma mirum,27,38,31,61,24,15,18,39
Spiroplasma cantharicola,6,5,5,4,13,9,16,6
Spiroplasma chrysopicola,41,39,29,63,31,13,19,35
Spiroplasma culicicola,3,1,NA,4,3,9,17,5
Spiroplasma diminutum,5,6,3,3,12,15,15,7
Spiroplasma eriocheiris,31,40,29,62,30,16,24,42
Spiroplasma helicoides,31,11,7,17,29,7,19,10
Spiroplasma kunkelii,22,36,27,55,16,21,27,34
Spiroplasma mirum,27,38,31,61,24,14,16,39
Spiroplasma sabaudiense,1,2,2,NA,4,3,11,9
Spiroplasma sp. TU-14,28,29,26,60,21,16,20,36
Spiroplasma syrphidicola,28,28,27,56,15,16,21,35
Spiroplasma taiwanense,6,9,7,4,11,13,12,11
Spirosoma radiotolerans,96,61,55,66,93,33,40,47
Spodoptera exigua multiple nucleopolyhedrovirus,10,8,2,2,4,1,NA,2
Spodoptera frugiperda multiple nucleopolyhedrovirus,4,1,1,1,1,1,NA,NA
Spodoptera litura nucleopolyhedrovirus,NA,2,NA,NA,NA,1,1,NA
Spodoptera litura nucleopolyhedrovirus II,5,3,1,4,6,NA,NA,NA
Spongiibacter sp. IMCC21906,44,20,10,22,35,10,9,10
Sporosarcina psychrophila,9,7,5,7,14,33,48,23
Squirrelpox virus,NA,1,NA,NA,NA,NA,NA,NA
Stackebrandtia,NA,NA,NA,1,1,1,NA,NA
Stackebrandtia nassauensis,38,37,52,42,15,28,17,32
Stanieria cyanosphaera,23,13,6,10,34,26,12,25
Staphylococcus,NA,2,3,2,NA,2,1,NA
Staphylococcus agnetis,12,7,2,4,13,19,22,19
Staphylococcus argenteus,16,11,18,19,12,20,27,29
Staphylococcus aureus,50,36,16,27,61,96,94,56
Staphylococcus capitis,19,14,8,16,14,28,34,25
Staphylococcus carnosus,7,4,8,13,16,29,28,27
Staphylococcus condimenti,9,4,7,11,15,29,36,30
Staphylococcus epidermidis,3,7,7,8,20,44,44,26
Staphylococcus equorum,6,8,8,6,11,32,37,19
Staphylococcus haemolyticus,26,27,7,20,44,22,34,22
Staphylococcus hyicus,1,5,6,4,7,19,25,15
Staphylococcus lugdunensis,2,2,1,5,5,25,24,11
Staphylococcus pasteuri,24,13,9,11,24,22,22,24
Staphylococcus phage 13,NA,NA,NA,NA,NA,NA,NA,1
Staphylococcus phage 3MRA,NA,NA,NA,NA,NA,1,NA,1
Staphylococcus phage 42E,NA,NA,NA,NA,NA,1,NA,NA
Staphylococcus phage 47,NA,NA,NA,NA,NA,1,NA,NA
Staphylococcus phage 53,NA,NA,NA,NA,NA,1,NA,NA
Staphylococcus phage 6ec,NA,NA,NA,NA,NA,NA,1,NA
Staphylococcus phage 80alpha,NA,NA,NA,NA,NA,1,NA,NA
Staphylococcus phage 812,NA,NA,NA,NA,NA,NA,1,NA
Staphylococcus phage 85,NA,NA,NA,NA,NA,1,NA,NA
Staphylococcus phage GH15,NA,NA,NA,NA,NA,1,1,NA
Staphylococcus phage Ipla35,NA,NA,NA,NA,NA,1,NA,NA
Staphylococcus phage Ipla5,NA,NA,NA,NA,NA,NA,1,NA
Staphylococcus phage Ipla88,NA,NA,NA,NA,NA,1,NA,NA
Staphylococcus phage JS01,NA,NA,NA,NA,NA,NA,NA,1
Staphylococcus phage MCE-2014,NA,NA,NA,NA,NA,1,1,1
Staphylococcus phage P108,NA,NA,NA,NA,NA,1,1,1
Staphylococcus phage PH15,NA,NA,NA,NA,1,NA,NA,1
Staphylococcus phage Phi12,NA,NA,NA,NA,NA,1,NA,NA
Staphylococcus phage phi2958PVL,NA,NA,NA,NA,NA,1,NA,NA
Staphylococcus phage phi7401PVL,NA,NA,NA,NA,NA,1,NA,NA
Staphylococcus phage phiETA2,NA,NA,NA,NA,NA,1,NA,NA
Staphylococcus phage phiIPLA-C1C,NA,NA,NA,NA,1,NA,1,2
Staphylococcus phage phiIPLA-RODI,NA,NA,NA,NA,NA,1,2,NA
Staphylococcus phage phiMR25,NA,NA,NA,NA,NA,1,NA,NA
Staphylococcus phage phiNM,NA,NA,NA,NA,NA,1,NA,NA
Staphylococcus phage phinm2,NA,NA,NA,NA,NA,1,NA,NA
Staphylococcus phage phiPVL-CN125,NA,NA,NA,NA,NA,NA,NA,1
Staphylococcus phage PVL,NA,NA,NA,NA,NA,NA,NA,1
Staphylococcus phage Pvl108,NA,NA,NA,NA,NA,NA,NA,1
Staphylococcus phage S25-3,NA,NA,NA,NA,NA,NA,1,NA
Staphylococcus phage S25-4,NA,NA,NA,NA,NA,NA,1,NA
Staphylococcus phage SA12,NA,NA,NA,NA,NA,1,NA,NA
Staphylococcus phage SA97,NA,NA,NA,NA,NA,1,NA,NA
Staphylococcus phage Sap26,NA,NA,NA,NA,NA,1,NA,NA
Staphylococcus phage Sb-1,NA,NA,NA,NA,NA,NA,1,1
Staphylococcus phage Slt,NA,NA,NA,NA,NA,1,NA,NA
Staphylococcus phage SPbeta-like,NA,NA,NA,NA,NA,NA,4,3
Staphylococcus phage StauST398-2,NA,NA,NA,NA,NA,1,NA,NA
Staphylococcus phage StB20,NA,1,NA,NA,NA,1,NA,NA
Staphylococcus phage Team1,NA,NA,NA,NA,NA,NA,1,1
Staphylococcus phage tp310-1,NA,NA,NA,NA,NA,NA,NA,1
Staphylococcus phage tp310-2,NA,NA,NA,NA,NA,1,NA,NA
Staphylococcus phage tp310-3,NA,NA,NA,NA,NA,NA,NA,1
Staphylococcus phage Twort,NA,NA,NA,NA,NA,1,1,NA
Staphylococcus phage vB_SauS_phi2,NA,NA,NA,NA,NA,1,NA,NA
Staphylococcus phage vB_SepS_SEP9,NA,NA,NA,NA,NA,1,1,1
Staphylococcus phage YMC/09/04/R1988,NA,NA,NA,NA,NA,1,NA,NA
Staphylococcus prophage phiPV83,NA,NA,NA,NA,NA,NA,NA,1
Staphylococcus pseudintermedius,14,16,12,29,23,42,43,38
Staphylococcus saprophyticus,18,5,5,10,18,17,29,15
Staphylococcus schleiferi,10,19,16,30,18,40,35,46
Staphylococcus simulans,25,16,11,25,51,35,41,36
Staphylococcus sp. AntiMn-1,10,12,6,11,21,16,33,15
Kayvirus G1,NA,NA,NA,NA,NA,NA,1,1
Kayvirus kay,NA,NA,NA,NA,NA,NA,1,NA
Staphylococcus warneri,24,12,14,14,30,37,49,34
Staphylococcus xylosus,13,12,12,12,11,45,37,36
Staphylothermus hellenicus,1,1,1,4,4,2,1,1
Staphylothermus marinus,NA,NA,NA,NA,1,2,1,2
Starkeya,NA,1,NA,NA,NA,NA,NA,1
Ancylobacter novellus,40,42,38,49,20,21,41,33
Stenotrophomonas,NA,1,2,1,NA,1,1,4
Stenotrophomonas acidaminiphila,45,66,71,41,22,24,35,40
Stenotrophomonas maltophilia,203,209,188,197,145,117,108,124
Stenotrophomonas nitritireducens,65,55,31,59,36,24,23,48
Stenotrophomonas phage Smp131,NA,NA,1,1,NA,NA,NA,NA
Stenotrophomonas phage vB_SmaS-DLP,1,1,2,1,NA,NA,NA,NA
Stenotrophomonas rhizophila,35,52,58,51,34,27,33,29
Stenotrophomonas sp. KCTC 12332,51,56,34,49,30,33,28,40
Stenotrophomonas sp. LM091,28,59,43,26,23,27,37,42
Steroidobacter denitrificans,39,31,42,41,40,22,15,27
Stigmatella,1,1,NA,NA,NA,NA,NA,NA
Stigmatella aurantiaca,63,87,77,97,44,24,43,67
Streptobacillus moniliformis,9,7,9,11,21,27,34,23
Streptococcus,NA,NA,NA,NA,NA,2,NA,4
Streptococcus agalactiae,30,22,25,26,111,276,373,229
Streptococcus anginosus,341,474,367,578,224,337,257,366
Streptococcus constellatus,29,46,31,69,49,64,77,72
Streptococcus cristatus,23,14,15,23,15,43,32,40
Streptococcus dysgalactiae,21,17,12,16,32,43,40,40
Streptococcus equi,29,17,12,24,27,43,45,42
Streptococcus gallolyticus,95,76,48,74,123,165,158,123
Streptococcus gordonii,52,38,26,33,68,49,76,55
Streptococcus halotolerans,13,11,9,16,16,30,29,18
Streptococcus himalayensis,15,6,8,5,26,23,21,20
Streptococcus infantarius,60,37,48,38,138,258,230,196
Streptococcus iniae,26,9,6,14,24,32,24,20
Streptococcus intermedius,21,12,15,21,27,39,47,50
Streptococcus lutetiensis,25,22,30,21,94,239,199,174
Streptococcus macedonicus,6,6,11,3,16,46,60,37
Streptococcus marmotae,36,31,19,20,37,30,20,38
Streptococcus mitis,41,39,38,42,90,143,160,125
Streptococcus mutans,34,32,20,25,38,41,40,28
Streptococcus oralis,11,6,8,12,24,26,36,36
Streptococcus pantholopis,27,38,43,47,26,23,19,25
Streptococcus parasanguinis,25,24,6,14,444,1106,6118,1571
Streptococcus parauberis,13,12,7,16,34,26,40,16
Streptococcus pasteurianus,44,47,25,41,120,217,149,144
Streptococcus phage 20617,NA,NA,NA,NA,1,7,11,8
Streptococcus phage 2972,NA,NA,NA,NA,NA,NA,1,2
Streptococcus phage 7201,NA,NA,NA,NA,NA,1,NA,NA
Streptococcus phage Alq132,NA,NA,NA,NA,NA,NA,1,NA
Streptococcus phage Cp1,11,8,1,13,14,NA,NA,1
Streptococcus phage DT1,NA,NA,NA,NA,NA,2,NA,2
Streptococcus phage EJ-1,NA,NA,NA,NA,NA,1,NA,NA
Streptococcus phage K13,NA,NA,NA,NA,NA,NA,1,NA
Streptococcus phage O1205,NA,NA,NA,NA,NA,2,2,NA
Streptococcus phage phiBHN167,NA,NA,NA,NA,NA,NA,NA,1
Streptococcus phage Sfi11,NA,NA,NA,NA,NA,NA,1,NA
Streptococcus phage Sfi19,NA,NA,NA,NA,NA,NA,1,NA
Streptococcus phage Sfi21,NA,NA,NA,NA,NA,NA,1,NA
Streptococcus phage SPQS1,NA,NA,NA,NA,NA,NA,1,2
Streptococcus phage Str-PAP-1,NA,NA,NA,NA,1,1,NA,NA
Streptococcus phage YMC-2011,NA,NA,NA,NA,NA,1,NA,NA
Streptococcus pneumoniae,42,30,24,38,63,72,112,87
Streptococcus pseudopneumoniae,19,33,33,28,26,35,33,38
Streptococcus pyogenes,34,30,20,37,106,246,241,175
Streptococcus salivarius,27,27,36,36,1367,3523,6423,5076
Streptococcus sanguinis,18,18,17,22,22,37,34,36
Streptococcus sp. A12,20,14,12,21,22,31,44,35
Streptococcus sp. I-G2,18,5,5,9,14,23,51,33
Streptococcus sp. I-P16,19,8,8,13,13,25,50,30
Streptococcus sp. oral taxon 431,5,7,11,13,9,22,28,22
Streptococcus suis,188,243,186,305,350,676,611,520
Streptococcus thermophilus,37,49,44,43,1051,2696,5117,3841
Streptococcus uberis,4,3,1,5,10,27,33,25
Streptomyces,27,36,18,30,21,10,15,10
Streptomyces noursei,40,36,51,50,22,22,31,31
Streptomyces albus,103,160,162,159,56,75,75,100
Streptomyces ambofaciens,33,49,58,38,15,24,25,40
Streptomyces avermitilis,33,33,44,53,27,17,28,36
Streptomyces bingchenggensis,46,63,70,55,22,26,37,37
Streptantibioticus cattleyicolor,48,64,85,78,24,39,30,35
Streptomyces clavuligerus,24,57,42,43,18,13,19,39
Streptomyces coelicolor,41,48,56,62,25,28,28,38
Streptomyces collinus,50,56,74,44,28,25,39,29
Streptomyces cyaneogriseus,41,72,63,58,25,26,21,38
Streptomyces microflavus,18,38,41,22,6,30,26,23
Streptomyces glaucescens,51,94,71,98,20,35,27,46
Streptomyces globisporus,25,54,50,50,13,27,22,37
Streptomyces griseochromogenes,53,69,52,60,26,29,45,44
Streptomyces griseus,25,32,31,35,13,24,25,30
Streptomyces hygroscopicus,50,73,64,50,39,26,39,44
Streptomyces leeuwenhoekii,33,56,63,72,24,24,28,45
Streptomyces lincolnensis,35,49,48,41,21,29,21,26
Streptomyces lividans,34,47,60,52,26,34,32,47
Streptomyces lydicus,93,113,81,116,41,46,41,62
Streptomyces noursei,32,61,77,69,16,25,32,39
Streptomyces pactum,48,59,73,58,29,32,36,47
Streptomyces parvulus,34,60,53,44,16,21,28,29
Streptomyces phage Lannister,NA,NA,1,NA,1,NA,1,NA
Streptomyces phage SV1,NA,NA,NA,1,NA,NA,NA,NA
Streptomyces phage VWB,NA,2,NA,1,NA,2,NA,NA
Streptomyces pratensis,29,32,25,38,28,15,17,30
Streptomyces pristinaespiralis,32,60,73,70,22,27,43,36
Streptomyces puniciscabiei,37,56,60,65,20,31,32,32
Streptomyces reticuli,42,84,75,79,28,22,47,38
Streptomyces rubrolavendulae,30,40,43,36,16,20,31,28
Streptomyces sampsonii,40,65,48,80,15,28,27,50
Streptomyces scabiei,36,35,34,37,23,28,26,38
Streptomyces sp. 4F,49,59,49,58,18,29,32,31
Streptomyces sp. 769,45,76,92,70,19,34,35,40
Streptomyces sp. CCM_MD2014,56,61,68,67,45,37,29,45
Streptomyces sp. CdTB01,52,56,82,72,50,39,40,55
Streptomyces sp. CFMR 7,30,36,44,34,19,13,34,26
Streptomyces sp. CNQ-509,22,37,56,39,19,33,34,29
Streptomyces sp. Mg1,48,58,80,55,22,29,35,42
Streptomyces sp. PAMC 26508,30,31,40,30,22,15,19,44
Streptomyces sp. RTd22,73,75,112,93,59,41,34,51
Streptomyces sp. S10(2016),39,42,47,61,21,24,38,30
Streptomyces sp. SAT1,28,43,55,49,24,21,25,37
Streptomyces sp. SirexAA-E,52,57,47,56,33,24,25,31
Streptomyces venezuelae,22,48,47,35,17,28,23,30
Streptomyces vietnamensis,58,58,48,60,34,33,30,44
Streptomyces violaceusniger,69,100,85,105,77,38,33,41
Streptomyces xiamenensis,24,41,62,35,24,29,27,26
Streptomycetaceae,1,3,NA,1,1,1,NA,3
Streptosporangiaceae,NA,1,NA,NA,1,NA,NA,NA
Streptosporangiales,NA,1,NA,NA,NA,NA,NA,NA
Streptosporangium,NA,1,NA,1,1,3,NA,1
Streptosporangium roseum,44,65,62,72,26,41,48,47
Stx2 converting phage II,NA,NA,NA,NA,23,55,18,21
Stx2 converting phage vB_EcoP_24B,NA,NA,NA,NA,11,25,5,8
Stx2-converting phage 1717,NA,NA,NA,NA,9,33,17,13
Stx2-converting phage 86,NA,NA,NA,NA,1,13,2,3
Sulfolobus acidocaldarius,11,2,2,3,6,7,4,14
Saccharolobus islandicus,6,6,8,8,8,12,9,10
Sulfolobus islandicus filamentous virus,NA,NA,NA,NA,NA,1,NA,NA
Sulfolobus monocaudavirus SMV3,NA,NA,NA,NA,NA,1,NA,NA
Saccharolobus solfataricus,4,2,2,5,4,8,4,8
Sulfolobus sp. A20,NA,NA,1,2,4,3,4,1
Sulfurisphaera tokodaii,1,1,4,2,4,4,5,5
Sulfuricella denitrificans,18,32,34,64,19,18,19,30
Sulfuricurvum kujiense,11,11,8,6,8,14,10,14
Sulfurihydrogenibium azorense,4,8,12,9,4,21,10,10
Sulfurihydrogenibium sp. YO3AOP1,15,10,5,4,26,13,10,15
Sulfurimonas autotrophica,6,8,6,5,6,13,13,17
Sulfurimonas denitrificans,20,23,8,15,16,14,8,19
Sulfuritalea,1,NA,NA,NA,NA,NA,NA,1
Sulfuritalea hydrogenivorans,58,59,39,87,26,38,30,42
Sulfurospirillum,NA,NA,NA,NA,NA,1,NA,NA
Sulfurospirillum barnesii,7,3,10,5,12,20,10,18
Sulfurospirillum cavolei,8,6,7,14,11,13,6,13
Sulfurospirillum deleyianum,1,7,5,4,1,10,10,9
Sulfurospirillum halorespirans,13,7,7,12,23,14,10,13
Sulfurospirillum multivorans,36,23,8,19,45,14,13,14
Sulfurospirillum sp. UCH001,19,7,8,8,16,13,21,13
Sulfurovum lithotrophicum,37,29,18,31,33,21,13,20
Sulfurovum sp. NBC37-1,33,14,14,17,32,31,18,16
Swine enteric coronavirus,2,NA,NA,NA,NA,NA,NA,NA
Swinepox virus,NA,NA,NA,NA,NA,NA,1,NA
Symbiobacterium,1,NA,NA,NA,NA,NA,NA,NA
Symbiobacterium thermophilum,106,131,117,153,49,58,46,96
Synechococcaceae,NA,NA,NA,NA,NA,NA,NA,1
Synechococcales,1,NA,NA,NA,NA,NA,NA,NA
Synechococcus,1,2,NA,1,NA,NA,1,4
Synechococcus elongatus,18,25,15,30,23,7,15,17
Synechococcus phage ACG-2014b,NA,NA,NA,NA,NA,2,1,NA
Synechococcus phage ACG-2014f,NA,1,3,2,NA,NA,1,1
Synechococcus phage ACG-2014g,NA,NA,NA,NA,NA,NA,NA,1
Synechococcus phage ACG-2014h,NA,NA,NA,NA,NA,1,1,1
Synechococcus phage ACG-2014i,NA,1,NA,NA,NA,NA,NA,NA
Synechococcus phage ACG-2014j,NA,2,1,NA,1,1,1,1
Synechococcus phage P60,NA,NA,NA,NA,NA,1,NA,NA
Synechococcus phage S-CAM8,NA,NA,NA,NA,NA,1,NA,NA
Synechococcus phage S-CBP3,NA,NA,NA,NA,NA,1,NA,NA
Synechococcus phage S-CBS4,NA,NA,NA,NA,NA,NA,1,NA
Synechococcus phage S-CRM01,4,4,1,2,5,1,1,1
Synechococcus phage S-PM2,NA,NA,NA,NA,NA,1,1,NA
Synechococcus phage S-RIM8,NA,NA,NA,NA,NA,1,NA,NA
Synechococcus phage S-RIP2,NA,NA,NA,NA,NA,1,NA,NA
Synechococcus phage S-RSM4,NA,NA,NA,NA,NA,1,NA,NA
Synechococcus phage S-SKS1,NA,NA,NA,NA,NA,NA,1,NA
Synechococcus phage S-SM2,NA,NA,NA,NA,1,1,1,NA
Synechococcus phage S-SSM4,NA,NA,NA,NA,1,2,NA,NA
Synechococcus phage S-SSM7,2,NA,NA,1,NA,NA,NA,NA
Synechococcus phage Syn19,NA,NA,NA,NA,NA,1,NA,NA
Synechococcus sp. CC9311,2,5,6,17,8,NA,5,12
Synechococcus sp. CC9605,17,16,21,28,15,9,6,9
Synechococcus sp. CC9902,48,29,14,26,56,5,6,13
Synechococcus sp. JA-2-3B'a(2-13),57,53,45,79,32,16,24,40
Synechococcus sp. JA-3-3Ab,79,67,51,75,55,20,23,49
Synechococcus sp. KORDI-100,8,11,8,5,14,8,6,7
Synechococcus sp. KORDI-49,28,29,26,23,23,22,16,17
Synechococcus sp. KORDI-52,17,19,23,36,17,12,9,10
Synechococcus sp. PCC 6312,4,7,13,13,7,6,9,7
Synechococcus sp. PCC 7002,7,2,16,6,3,16,9,8
Synechococcus sp. PCC 7003,4,7,2,2,4,3,7,6
Synechococcus sp. PCC 7117,3,3,5,4,5,9,5,8
Synechococcus sp. PCC 73109,3,2,7,3,5,8,8,10
Synechococcus sp. PCC 7502,1,1,8,5,4,10,10,1
Synechococcus sp. PCC 8807,5,1,9,3,4,9,6,8
Synechococcus sp. RCC307,22,34,33,35,20,19,8,18
Synechococcus sp. UTEX 2973,19,28,26,29,23,7,15,21
Synechococcus sp. WH 7803,32,24,19,30,16,17,7,21
Synechococcus sp. WH 8102,23,32,20,26,21,9,12,20
Synechococcus sp. WH 8103,20,26,23,28,9,7,13,19
Synechococcus sp. WH 8109,20,23,21,22,10,4,6,11
Synechocystis,NA,NA,NA,NA,NA,NA,NA,1
Synechocystis sp. PCC 6714,2,4,5,5,3,9,14,9
Synechocystis sp. PCC 6803,17,25,12,13,12,8,13,13
Synergistales,NA,NA,1,NA,NA,NA,NA,NA
synthetic construct,19,23,25,41,82,280,218,183
Syntrophobacter fumaroxidans,29,29,26,36,17,19,25,23
Syntrophobotulus glycolicus,34,56,46,56,37,43,41,67
Syntrophomonas wolfei,13,9,6,19,16,20,22,23
Syntrophothermus lipocalidus,24,33,43,47,23,12,21,20
Syntrophus aciditrophicus,20,17,15,11,24,24,22,23
Tai Forest ebolavirus,NA,NA,NA,NA,NA,NA,1,NA
Tannerella,NA,1,NA,NA,NA,NA,NA,NA
Tannerella forsythia,603,612,544,688,588,654,859,684
Tannerella serpentiformis,592,474,413,488,539,284,261,354
Tatlockia micdadei,3,7,3,5,8,9,8,11
Taylorella asinigenitalis,5,6,3,4,5,6,9,6
Taylorella equigenitalis,NA,NA,1,2,5,8,11,4
Temperate phage phiNIH1.1,NA,NA,NA,NA,NA,NA,2,1
Tenacibaculum dicentrarchi,50,35,28,30,55,22,27,27
Tepidanaerobacter acetatoxydans,11,14,2,22,22,41,30,25
Teredinibacter,NA,NA,NA,NA,NA,1,NA,NA
Teredinibacter turnerae,15,25,16,29,19,18,19,17
Terribacillus,NA,1,NA,NA,NA,NA,NA,NA
Terribacillus aidingensis,19,23,17,17,18,36,33,46
Terriglobus,NA,NA,NA,NA,NA,1,1,NA
Terriglobus roseus,182,104,66,106,147,48,26,59
Terriglobus saanensis,31,34,40,45,25,17,18,22
Tetragenococcus halophilus,29,21,12,21,28,30,41,25
Thalassolituus oleivorans,22,15,14,21,22,21,20,15
Thalassospira,NA,NA,NA,NA,NA,1,NA,NA
Thalassospira xiamenensis,23,21,21,28,28,25,15,15
Thalassotalea sp. LPB0090,9,13,11,14,12,19,18,17
Thauera,5,4,2,1,3,2,1,3
Thauera humireducens,46,48,70,63,34,22,33,57
Thauera aminoaromatica,69,86,81,98,45,31,46,52
Thermaceae,NA,NA,NA,1,NA,NA,NA,1
Thermacetogenium phaeum,11,16,13,15,10,24,14,22
Thermaerobacter marianensis,54,90,65,105,31,32,43,32
Thermales,NA,1,1,NA,NA,NA,NA,NA
Thermanaerovibrio acidaminovorans,21,19,17,19,20,5,7,18
Thermincola potens,28,51,41,44,38,47,57,41
Thermoanaerobacter,NA,NA,2,NA,NA,NA,NA,NA
Thermoanaerobacter brockii,48,18,2,25,47,39,23,28
Thermoanaerobacter italicus,44,17,13,29,50,29,37,29
Thermoanaerobacter kivui,59,29,16,40,93,38,34,34
Thermoanaerobacter mathranii,19,12,13,24,13,26,27,23
Thermoanaerobacter pseudethanolicus,48,18,2,25,47,39,23,28
Thermoanaerobacter sp. X513,44,18,5,17,40,34,31,24
Thermoanaerobacter sp. X514,45,21,3,26,51,31,33,31
Thermoanaerobacter wiegelii,35,17,5,12,51,38,41,33
Thermoanaerobacterium thermosaccharolyticum,11,29,37,39,42,66,63,58
Thermoanaerobacterium xylanolyticum,5,12,6,17,17,54,35,23
Thermobacillus,NA,1,NA,1,NA,NA,NA,NA
Thermobacillus composti,72,64,65,70,65,58,58,60
Thermobaculum terrenum,10,12,13,6,17,10,10,10
Thermobifida fusca,28,42,41,47,20,14,17,26
Thermobispora,NA,NA,NA,NA,NA,1,NA,NA
Thermobispora bispora,22,35,47,33,17,15,26,28
Thermococcus barophilus,4,6,14,12,3,3,6,10
Thermococcus chitonophagus,NA,1,1,1,2,NA,6,3
Thermococcus cleftensis,2,8,5,6,6,5,5,3
Thermococcus eurythermalis,1,1,1,2,1,7,9,2
Thermococcus gammatolerans,3,8,4,4,6,5,3,1
Thermococcus guaymasensis,NA,1,1,3,3,3,NA,2
Thermococcus kodakarensis,9,8,5,10,6,3,3,6
Thermococcus litoralis,6,1,1,2,10,4,11,5
Thermococcus nautili,9,7,12,8,4,4,6,1
Thermococcus onnurineus,3,7,6,3,7,8,1,7
Thermococcus paralvinellae,3,2,2,1,5,5,6,4
Thermococcus peptonophilus,3,NA,NA,3,1,NA,4,2
Thermococcus piezophilus,10,5,7,16,13,4,3,5
Thermococcus prieurii virus 1,1,NA,1,NA,NA,NA,NA,NA
Thermococcus sibiricus,19,6,10,12,13,3,3,9
Thermococcus sp. 2319x1,NA,NA,NA,NA,3,6,5,4
Thermococcus sp. 4557,1,1,1,2,7,3,2,4
Thermococcus sp. AM4,11,8,2,6,18,7,2,4
Thermocrinis albus,10,6,3,9,10,4,2,6
Thermocrinis ruber,6,6,8,5,6,11,2,4
Thermodesulfatator indicus,3,4,11,5,2,8,12,9
Thermodesulfobacterium commune,11,3,11,11,7,8,9,8
Thermodesulfobacterium geofontis,10,9,7,15,10,14,10,9
Thermodesulfobium narugense,3,2,6,7,7,9,12,8
Thermodesulfovibrio yellowstonii,20,19,12,9,20,23,23,20
Thermofilum carboxyditrophus,9,3,10,12,2,4,3,5
Thermofilum pendens,1,NA,3,7,3,2,NA,NA
Thermofilum sp. 1807-2,6,NA,NA,2,7,2,3,NA
Thermofilum adornatum,9,3,10,12,2,5,2,5
Thermogladius calderae,1,3,4,1,1,NA,NA,4
Thermomicrobium roseum,14,16,15,7,6,8,13,10
