species,abundance_cols.Healthy_stool_100_100_noerr,abundance_cols.Healthy_stool_100_10_noerr,abundance_cols.Healthy_stool_100_1_noerr,abundance_cols.Healthy_stool_100_50_noerr,abundance_cols.Healthy_stool_10_100_noerr,abundance_cols.Healthy_stool_10_10_noerr,abundance_cols.Healthy_stool_10_1_noerr,abundance_cols.Healthy_stool_10_50_noerr
Brevundimonas sp. MF30-B,21,0,0,0,0,0,0,0
Brevundimonas sp. SGAir0440,34,0,0,0,0,0,0,0
Brevundimonas mediterranea,27,13,0,12,0,0,0,0
Brevundimonas diminuta,69,0,0,32,0,0,0,0
Brevundimonas naejangsanensis,14,13,0,0,0,0,0,0
Caulobacter sp. K31,14,24,111,34,29,80,127,61
Caulobacter sp. Ji-3-8,14,13,11,12,0,0,0,0
Caulobacter flavus,36,18,0,22,35,25,17,11
Caulobacter vibrioides,33,0,0,20,37,15,0,10
Caulobacter rhizosphaerae,25,22,114,36,22,47,109,38
Caulobacter segnis,22,16,10,22,42,19,14,11
Caulobacter henricii,19,24,66,22,43,34,75,34
Caulobacter mirabilis,14,0,0,0,0,0,0,0
Caulobacteraceae bacterium OTSz_A_272,19,0,0,0,0,0,0,0
Phenylobacterium sp. HYN0004,12,10,0,0,0,0,0,0
Phenylobacterium zucineum,13,0,0,0,0,0,0,0
Asticcacaulis excentricus,24,37,181,52,70,108,183,116
Candidatus Pelagibacter sp. FZCC0015,24,12,0,0,0,0,0,0
Candidatus Pelagibacter sp. RS40,23,14,0,14,0,0,0,0
Candidatus Pelagibacter sp. RS39,22,12,0,10,0,0,0,0
Candidatus Pelagibacter sp. HIMB1321,18,16,0,17,0,0,0,0
Candidatus Pelagibacter sp. IMCC9063,15,29,155,34,32,87,180,73
Candidatus Pelagibacter giovannonii,18,0,0,0,0,0,0,0
alpha proteobacterium HIMB5,10,0,0,10,0,0,0,0
Candidatus Fonsibacter ubiquis,13,0,0,14,0,0,0,0
Phreatobacter cathodiphilus,35,21,21,25,75,32,21,22
Phreatobacter stygius,22,16,0,15,0,0,0,0
Phreatobacter sp. NMCR1094,21,11,10,30,24,12,11,14
Micavibrio aeruginosavorus,31,30,191,61,61,88,175,89
Candidatus Puniceispirillum marinum,28,24,0,25,0,0,0,0
Polymorphum gilvum,15,0,0,0,0,0,0,0
Candidatus Nesciobacter abundans,19,23,0,16,0,0,0,0
Candidatus Cytomitobacter primus,10,11,0,0,0,0,0,0
endosymbiont of Acanthamoeba sp. UWC8,14,0,0,0,0,0,0,0
Emcibacter sp. MEBiC09520,38,17,10,13,22,10,13,29
Emcibacter congregatus,21,23,0,15,0,0,0,0
Magnetococcus marinus,13,16,0,0,0,0,0,0
Bdellovibrio sp. KM01,47,35,164,31,21,92,155,70
Bdellovibrio sp. ZAP7,38,26,65,32,15,37,58,34
Bdellovibrio sp. NC01,13,19,0,16,0,0,0,0
Bdellovibrio bacteriovorus,86,99,24,51,0,0,0,0
Pseudobdellovibrio exovorus,20,24,10,15,0,0,0,0
Halobacteriovorax marinus,62,57,172,71,86,145,177,131
Halobacteriovorax sp. BALOs_7,43,26,19,23,0,0,0,0
Bacteriovorax stolpii,38,28,11,22,0,0,0,0
Silvanigrellales bacterium RF1110005,38,24,0,39,22,19,11,28
Silvanigrella aquatica,22,36,166,42,30,92,158,81
Acidithiobacillus ferrivorans,27,0,0,0,14,0,0,0
Acidithiobacillus thiooxidans,26,23,178,34,142,175,291,175
Acidithiobacillus caldus,17,23,14,20,39,25,13,0
Acidithiobacillus ferrooxidans,19,17,0,0,0,0,0,0
Mariprofundus ferrinatatus,30,22,22,32,31,29,24,38
Mariprofundus aestuarium,15,14,0,10,0,0,0,0
Hydrogenophilus thermoluteolus,10,0,0,0,0,0,0,0
Akkermansia muciniphila,81726,212812,81885,130880,86,221,473,185
Akkermansia glycaniphila,42,29,13,26,0,0,0,0
Verrucomicrobium spinosum,28,32,11,33,34,36,10,26
Verrucomicrobium sp. GAS474,16,0,0,0,0,0,0,0
Roseimicrobium sp. ORNL1,36,42,34,32,19,21,21,20
Luteolibacter sp. G-1-1-1,34,33,14,23,0,0,0,0
Opitutus terrae,59,37,20,27,40,16,0,10
Opitutus sp. GAS368,37,15,0,17,0,0,0,0
Nibricoccus aquaticus,46,15,11,26,0,0,0,0
Ereboglobus luteus,31,22,10,19,39,0,0,0
Opitutaceae bacterium TAV5,27,60,331,50,98,168,313,166
Lacunisphaera limnophila,14,0,0,0,0,0,0,0
Coraliomargarita akajimensis,22,17,0,12,0,0,0,0
Verrucomicrobia bacterium S94,57,45,20,35,23,20,0,12
Verrucomicrobia bacterium IMCC26134,10,37,10,29,0,0,0,0
Methylacidiphilum kamchatkense,17,0,0,0,0,0,0,0
Candidatus Methylacidiphilum infernorum,11,28,154,53,24,86,176,75
Planctomycetes bacterium KS4,39,28,54,33,0,22,49,22
Planctomycetes bacterium Mal4,39,27,14,26,0,0,0,0
Planctomycetes bacterium SRT547,38,92,444,98,82,243,475,232
Planctomycetes bacterium Pan161,46,84,46,65,0,0,0,0
Planctomycetes bacterium ETA_A1,30,15,0,20,0,0,0,0
Planctomycetes bacterium Pan241w,33,81,310,95,96,145,279,145
Planctomycetes bacterium,28,26,0,18,21,13,11,0
Planctomycetes bacterium K22_7,26,34,85,27,15,35,81,39
Planctomycetes bacterium MalM25,26,45,31,53,121,114,68,101
Planctomycetes bacterium Enr17,29,22,0,13,0,0,0,0
Planctomycetes bacterium Pla110,24,19,0,13,0,0,0,0
Planctomycetes bacterium Pla85_3_4,24,20,167,42,43,85,159,72
Planctomycetes bacterium Pan181,23,18,85,23,20,49,71,37
Planctomycetes bacterium V22,23,32,199,39,36,94,177,101
Planctomycetes bacterium Pan216,22,20,0,15,0,0,0,0
Planctomycetes bacterium Mal48,21,20,0,10,0,0,0,0
Planctomycetes bacterium Poly24,30,22,0,15,0,0,0,0
Planctomycetes bacterium TBK1r,20,11,0,11,0,0,0,0
Planctomycetes bacterium Q31a,19,32,11,18,0,0,0,0
Planctomycetes bacterium ElP,19,0,0,11,0,0,0,0
Planctomycetes bacterium Pla163,19,28,13,10,31,22,11,10
Planctomycetes bacterium V202,26,18,0,0,0,0,0,0
Planctomycetes bacterium ETA_A8,18,0,0,11,0,0,0,0
Planctomycetes bacterium HG15A2,17,0,0,0,0,0,0,0
Planctomycetes bacterium EC9,29,0,0,16,0,0,0,0
Planctomycetes bacterium K23_9,15,13,0,0,0,0,0,0
Planctomycetes bacterium Enr13,14,23,0,21,31,22,14,13
Planctomycetes bacterium Pan258,42,62,12,32,0,0,0,0
Planctomycetes bacterium HG66A1,123,48,0,0,0,0,0,0
Planctomycetes bacterium Pla175,12,19,0,17,0,0,0,10
Planctomycetes bacterium Poly30,11,0,0,0,0,0,0,0
Planctomycetes bacterium SV_7m_r,10,19,0,0,0,0,0,0
Planctomycetes bacterium FF011L,10,18,0,0,0,0,0,0
Planctomycetes bacterium Pan44,10,24,145,34,20,74,129,79
Planctomycetes bacterium Pan265,10,0,45,0,41,39,51,27
Planctomyces sp. SH-PL14,29,21,16,23,33,19,15,13
Planctomyces sp. SH-PL62,26,45,163,42,81,100,160,94
Alienimonas californiensis,46,32,18,42,43,33,15,0
Rubinisphaera brasiliensis,40,24,18,24,30,12,11,0
Planctopirus limnophila,17,36,10,26,0,0,0,0
Planctopirus ephydatiae,15,21,0,17,0,0,0,0
Fuerstia marisgermanicae,25,19,0,16,0,0,0,0
Crateriforma conspicua,18,55,153,56,37,83,157,82
Bremerella volcania,14,0,0,17,38,19,19,29
Planctomycetales bacterium 10988,19,31,0,17,0,0,0,0
Roseimaritima ulvae,38,47,19,27,0,0,0,0
Mariniblastus fucicola,27,24,0,21,0,0,0,0
Pirellula staleyi,14,29,22,33,46,37,18,56
Rhodopirellula baltica,10,0,0,0,0,0,0,0
Bythopirellula goksoyri,29,31,0,16,0,0,0,0
Lacipirellula parvula,17,0,0,14,42,25,20,33
Planctomycetes bacterium I41,16,12,0,12,0,0,0,0
Thermogutta terrifontis,22,28,163,33,25,60,161,64
Gemmata obscuriglobus,44,17,0,0,12,0,0,0
Limnoglobus roseus,24,16,12,27,40,21,17,12
Tuwongella immobilis,22,29,15,13,0,0,0,0
Isosphaera pallida,32,29,167,41,25,90,162,87
Paludisphaera borealis,31,13,0,13,0,0,0,0
Aquisphaera giovannonii,24,23,22,36,75,42,41,30
Singulisphaera acidiphila,12,24,13,18,29,15,11,11
Sedimentisphaera cyanobacteriorum,39,65,26,44,0,0,0,0
Sedimentisphaera salicampi,30,32,0,21,0,0,0,0
Limihaloglobus sulfuriphilus,44,46,43,37,26,43,44,39
Anaerohalosphaera lusitana,45,24,13,24,12,10,0,13
Phycisphaera mikurensis,26,11,0,14,0,0,0,0
Candidatus Kuenenia stuttgartensis,64,70,61,35,0,20,38,21
Candidatus Protochlamydia naegleriophila,24,19,0,10,0,0,0,0
Candidatus Protochlamydia amoebophila,12,0,0,0,0,0,0,0
Parachlamydia acanthamoebae,33,17,11,22,0,0,0,0
Neochlamydia sp. S13,10,12,0,16,17,11,12,11
Simkania negevensis,10,20,138,28,23,68,167,64
Chlamydia sp. 2742-308,13,11,0,0,0,0,0,0
Chlamydia muridarum,15,10,0,0,0,0,0,0
Victivallales bacterium CCUG 44730,91,84,160,104,154,153,187,124
Kiritimatiellaeota bacterium S-5007,62,69,35,66,16,11,0,0
Kiritimatiella glycovorans,17,14,0,15,0,0,0,0
Fusobacterium nucleatum,482,349,137,262,104,111,86,150
Fusobacterium ulcerans,234,180,78,133,0,0,0,0
Fusobacterium varium,206,188,231,157,52,84,191,114
Fusobacterium necrophorum,122,136,43,104,19,0,0,15
Fusobacterium mortiferum,105,106,216,102,29,80,187,80
Fusobacterium pseudoperiodonticum,144,122,73,103,63,29,38,57
Fusobacterium gonidiaformans,82,107,40,58,0,0,0,0
Fusobacterium hwasookii,99,120,35,94,0,0,0,0
Fusobacterium sp. oral taxon 203,27,27,0,34,0,0,0,0
Ilyobacter polytropus,105,131,169,101,22,66,109,44
Leptotrichia sp. oral taxon 212,152,164,253,139,62,113,199,100
Leptotrichia sp. oral taxon 847,66,71,187,82,37,77,151,83
Leptotrichia sp. oral taxon 498,40,79,18,52,13,0,0,15
Leptotrichia trevisanii,142,89,27,74,37,12,10,11
Leptotrichia wadei,116,112,236,127,67,125,153,116
Leptotrichia buccalis,59,45,17,33,0,0,0,0
Leptotrichia shahii,55,85,23,44,0,0,0,0
Leptotrichia hofstadii,45,40,0,29,0,0,0,0
Leptotrichia hongkongensis,39,59,17,34,0,0,0,0
Sebaldella termitidis,177,231,400,227,172,219,373,221
Pseudoleptotrichia goodfellowii,94,79,35,45,0,0,0,0
Streptobacillus moniliformis,64,63,22,43,0,0,0,0
Sneathia vaginalis,48,36,16,37,21,19,14,22
Treponema succinifaciens,160,187,93,149,140,104,93,136
Treponema denticola,123,113,97,81,59,51,76,58
Treponema brennaborense,101,106,185,118,68,87,146,100
Treponema sp. OMZ 838,48,83,54,80,98,75,40,101
Treponema vincentii,43,30,0,42,46,19,13,15
Treponema pedis,88,83,49,61,37,24,18,25
Treponema phagedenis,65,63,41,65,57,34,33,46
Treponema primitia,52,68,29,50,40,27,15,23
Gracilinema caldarium,52,63,48,49,0,17,31,16
Treponema socranskii,48,111,54,63,59,43,43,33
Leadbettera azotonutricia,48,46,24,32,69,33,18,30
Treponema putidum,45,44,152,67,33,87,138,61
Spirochaeta perfilievii,76,50,14,46,0,0,0,0
Spirochaeta africana,57,39,31,55,107,82,51,60
Winmispira thermophila,30,32,21,36,34,23,18,24
Sphaerochaeta pleomorpha,68,90,407,116,66,190,391,191
Parasphaerochaeta coccoides,45,50,182,53,40,102,160,75
Sphaerochaeta globosa,43,50,17,43,0,0,0,0
Oceanispirochaeta sp. K2,72,111,196,85,37,83,150,85
Sediminispirochaeta smaragdinae,69,86,147,87,83,96,137,84
Salinispira pacifica,21,16,24,13,21,18,17,11
Borrelia turcica,25,10,0,19,0,0,0,0
Borrelia miyamotoi,21,21,0,12,0,0,0,0
Borrelia sp. A-FGy1,14,0,0,0,0,0,0,0
Borrelia hermsii,26,0,0,0,0,0,0,0
Borrelia coriaceae,10,0,22,0,0,0,0,0
Borrelia mayonii,37,40,0,0,0,0,0,0
Borreliella afzelii,18,35,0,57,0,0,0,0
Brachyspira hyodysenteriae,119,108,30,91,0,0,0,0
Brachyspira pilosicoli,96,88,240,91,183,213,261,202
Brachyspira hampsonii,101,124,48,77,0,0,0,0
Brachyspira murdochii,79,57,30,60,0,0,0,0
Brachyspira intermedia,60,61,25,50,0,0,0,0
Leptospira interrogans,67,66,177,55,41,62,149,63
Leptospira santarosai,43,49,18,39,22,26,0,27
Leptospira tipperaryensis,29,29,10,23,0,0,0,0
Leptospira weilii,30,18,0,20,0,0,0,0
Leptospira biflexa,19,26,12,11,0,0,0,0
Leptospira mayottensis,24,29,0,21,0,0,0,0
Leptospira kmetyi,17,19,14,21,0,0,0,0
Leptospira borgpetersenii,15,15,0,0,0,0,0,0
Turneriella parva,11,20,158,42,25,77,163,76
Fervidobacterium pennivorans,64,76,86,51,0,38,82,66
Fervidobacterium nodosum,38,30,15,27,63,29,20,39
Thermosipho melanesiensis,46,38,0,28,0,0,0,0
Thermosipho africanus,25,11,0,10,0,0,0,0
Thermotoga profunda,47,39,0,73,56,95,352,123
Thermotoga caldifontis,43,122,375,96,115,144,0,102
Pseudothermotoga hypogea,31,57,15,42,0,0,0,0
Pseudothermotoga thermarum,14,18,0,0,0,0,0,0
Marinitoga piezophila,71,41,0,50,0,0,0,0
Defluviitoga tunisiensis,43,61,193,56,46,92,232,94
Petrotoga mobilis,23,31,0,11,0,0,0,0
Kosmotoga olearia,21,34,15,26,0,0,0,0
Kosmotoga pacifica,20,14,0,10,0,0,0,0
Mesotoga infera,23,28,0,12,0,0,0,0
Mesotoga prima,11,11,0,0,0,0,0,0
Athalassotoga saccharophila,24,24,0,20,0,0,0,0
Granulicella sp. 5B5,21,16,0,16,29,21,10,14
Granulicella sp. WH15,21,42,159,35,29,90,186,56
Granulicella mallensis,32,21,0,0,0,0,0,0
Granulicella tundricola,20,16,0,13,0,0,0,0
Terriglobus roseus,44,38,0,33,0,0,0,0
Terriglobus albidus,25,30,14,23,0,0,0,0
Terriglobus saanensis,14,10,0,0,0,0,0,0
Acidobacterium capsulatum,33,57,161,50,31,91,168,66
Acidisarcina polymorpha,30,80,174,56,66,107,205,106
Edaphobacter sp. 12200R-103,32,28,10,19,15,0,0,0
Candidatus Korobacter versatilis,27,18,0,0,0,0,0,11
Candidatus Solibacter usitatus,46,44,19,28,0,0,0,0
Luteitalea pratensis,23,15,0,12,0,0,0,0
Chloracidobacterium thermophilum,17,13,0,10,0,0,0,0
Thermocrinis albus,27,37,191,55,67,106,198,111
Thermocrinis minervae,11,0,0,0,0,0,0,0
Aquifex aeolicus,16,22,13,10,0,0,0,0
Sulfurihydrogenibium sp. YO3AOP1,19,32,19,16,0,0,0,0
Sulfurihydrogenibium azorense,14,22,10,0,0,0,0,0
Persephonella marina,21,36,19,24,33,24,19,21
Thermosulfidibacter takaii,11,0,0,0,0,0,0,0
Desulfurobacterium thermolithotrophum,41,36,24,30,41,25,0,26
Thermovibrio ammonificans,14,0,0,0,0,0,0,0
Cloacibacillus porcorum,89,97,45,63,0,0,0,10
Thermanaerovibrio velox,20,25,166,45,22,98,172,77
Thermanaerovibrio acidaminovorans,15,21,0,11,0,0,0,0
Jonquetella anthropi,23,0,0,12,0,0,0,0
Acetomicrobium mobile,19,27,11,15,0,0,0,0
Thermovirga lienii,17,18,0,14,0,0,0,0
Aminomonas paucivorans,14,17,10,16,31,23,14,19
Candidatus Nitrospira inopinata,29,38,16,28,0,0,0,0
Nitrospira sp. KM1,20,10,0,0,11,0,0,0
Nitrospira moscoviensis,17,15,0,18,15,0,0,0
Nitrospira japonica,14,0,0,0,0,0,0,0
Nitrospira defluvii,12,0,0,0,0,0,0,0
Thermodesulfovibrio yellowstonii,61,49,24,39,27,19,12,35
Leptospirillum ferrooxidans,38,17,164,37,27,79,172,77
Denitrovibrio acetiphilus,40,31,12,34,21,19,11,26
Deferribacter desulfuricans,33,34,10,22,0,0,0,0
Calditerrivibrio nitroreducens,31,79,135,58,18,57,102,33
Geovibrio thiophilus,30,34,179,46,30,83,180,69
Flexistipes sinusarabici,24,32,11,28,0,0,0,0
Candidatus Saccharibacteria bacterium oral taxon 488,54,72,171,71,82,95,146,82
Candidatus Babela massiliensis,19,18,0,0,0,0,0,0
Candidatus Gracilibacteria bacterium HOT-871,24,14,0,20,27,25,18,23
Vampirococcus sp. LiM,29,39,12,20,0,0,0,0
Thermodesulfobacterium commune,35,36,69,25,13,30,71,31
Thermodesulfobacterium geofontis,17,10,0,13,0,0,0,0
Thermodesulfobacterium sp. TA1,11,0,0,0,0,0,0,0
Caldimicrobium thiodismutans,20,18,0,0,0,0,0,0
Thermodesulfatator indicus,19,25,0,12,0,0,0,0
Thermosulfurimonas marina,14,0,0,12,0,0,0,0
Thermosulfuriphilus ammonigenes,11,10,0,10,0,0,0,0
bacterium BFN5,85,87,34,46,10,0,0,0
bacterium 2013Arg42i,20,23,0,19,0,0,0,0
Dictyoglomus thermophilum,45,29,0,29,0,0,0,0
Dictyoglomus turgidum,35,30,18,30,32,18,16,29
Caldithrix abyssi,62,46,103,52,48,70,94,83
Endomicrobium proavitum,17,12,0,15,0,0,0,0
Desulfurispirillum indicum,17,20,81,21,25,28,73,38
Methanobrevibacter smithii,52241,68852,26386,42371,31,23,14,29
Methanobrevibacter sp. YE315,42,42,23,39,0,12,19,0
Methanobrevibacter sp. AbM4,35,25,11,30,0,0,0,0
Methanobrevibacter millerae,32,60,15,57,52,35,22,47
Methanobrevibacter olleyae,29,39,16,33,0,0,0,0
Methanobrevibacter ruminantium,27,42,170,66,29,89,159,78
Methanobacterium lacus,29,22,157,30,25,65,148,75
Methanobacterium paludis,16,34,15,12,0,0,0,0
Methanobacterium subterraneum,18,27,204,56,84,115,199,142
Methanosphaera stadtmanae,51,48,14,39,16,13,0,0
Methanosphaera sp. BMS,41,27,20,36,74,54,31,78
Methanothermus fervidus,13,0,0,0,0,0,0,0
Methanococcus maripaludis,77,84,33,67,25,15,18,32
Methanococcus voltae,21,29,205,31,85,120,179,127
Methanococcus vannielii,23,42,13,26,23,12,11,12
Methanococcus aeolicus,17,23,11,18,0,0,0,0
Methanothermococcus okinawensis,14,0,0,0,0,0,0,0
Methanocaldococcus sp. FS406-22,20,0,0,0,0,0,0,0
Methanocaldococcus infernus,13,0,0,0,0,0,0,0
Methanotorris igneus,15,13,61,18,0,33,63,26
Methanosarcina barkeri,61,72,35,53,28,20,12,26
Methanosarcina sp. MTP4,30,27,171,40,32,79,159,70
Methanosarcina sp. Kolksee,46,59,0,31,0,0,0,0
Methanosarcina horonobensis,43,24,0,17,0,0,0,0
Methanosarcina acetivorans,30,41,17,12,0,0,0,0
Methanosarcina siciliae,29,50,195,59,40,80,169,70
Methanosarcina mazei,21,24,12,14,0,0,0,0
Methanosarcina lacustris,21,31,21,31,0,0,0,0
Methanosarcina thermophila,25,0,0,0,0,0,0,0
Methanosarcina flavescens,15,26,0,15,0,0,0,0
Methanosarcina vacuolata,28,0,0,0,0,0,0,0
Methanococcoides burtonii,28,34,17,35,0,0,0,0
Methanococcoides methylutens,25,18,0,15,47,28,11,33
Methanohalophilus halophilus,19,22,0,0,0,0,0,0
Methanohalophilus portucalensis,18,40,190,52,0,0,0,0
Methanohalophilus mahii,14,19,0,0,0,0,0,0
Methanosalsum zhilinae,31,54,30,36,49,32,19,39
Methanolobus zinderi,21,25,11,18,0,0,0,0
Methanomethylovorans hollandica,20,24,175,31,32,79,182,88
Methanohalobium evestigatum,10,29,0,17,0,0,0,0
Methanothrix soehngenii,21,21,0,17,0,0,0,0
Methanothrix harundinacea,12,22,0,10,0,0,0,0
Methanoculleus marisnigri,22,37,21,36,28,50,22,57
Methanoculleus bourgensis,21,13,11,17,30,21,11,17
Methanoplanus limicola,35,56,179,59,34,77,175,85
Methanolacinia petrolearia,17,43,146,47,37,83,169,84
Methanoregula boonei,20,29,161,37,33,80,187,78
Methanoregula formicica,11,15,0,0,0,0,0,0
Methanosphaerula palustris,13,27,0,16,0,0,0,0
Methanocorpusculum labreanum,39,63,339,100,57,160,292,147
Methanospirillum hungatei,23,26,0,16,0,0,0,0
Methanocella paludicola,18,10,0,0,0,0,0,0
Methanocella arvoryzae,16,24,10,14,0,0,0,0
Haloferax mediterranei,25,11,0,0,0,0,0,0
Haloplanus rallus,34,36,0,30,0,0,0,0
Haloplanus aerogenes,12,0,0,0,0,0,0,0
Haloquadratum walsbyi,22,19,0,12,0,0,0,0
Halobonum sp. Gai3-2,16,0,0,0,13,0,0,0
Halobonum sp. NJ-3-1,10,12,118,17,18,47,99,48
Halolamina sp. CBA1230,24,0,0,0,0,0,0,0
Haloarcula taiwanensis,21,0,0,0,0,0,0,0
Natronomonas pharaonis,13,0,0,12,30,17,11,11
Halomicrobium mukohataei,13,0,0,0,0,0,0,0
Halorussus sp. ZS-3,18,0,0,0,0,0,0,0
Halarchaeum sp. CBA1220,16,0,0,0,0,0,0,0
Halalkalicoccus jeotgali,10,10,0,14,0,0,0,0
Salinibaculum litoreum,16,16,0,0,0,0,0,0
Natronorubrum aibiense,21,26,0,15,0,0,0,0
Halopiger xanaduensis,23,20,20,39,92,87,34,63
Natronolimnobius sulfurireducens,12,0,14,0,0,0,0,0
Salinarchaeum sp. Harcht-Bsk1,12,0,0,0,0,0,0,0
Thermococcus sp. 2319x1,23,33,0,14,0,0,0,0
Thermococcus barophilus,25,27,22,29,23,24,27,33
Thermococcus sibiricus,19,0,0,0,0,0,0,0
Thermococcus gorgonarius,16,21,230,22,29,83,226,74
Thermococcus paralvinellae,14,17,0,11,0,0,0,0
Thermococcus litoralis,19,0,0,0,0,0,0,0
Thermococcus eurythermalis,12,0,0,15,41,27,15,16
Pyrococcus abyssi,19,10,0,21,15,11,11,17
Candidatus Methanomassiliicoccus intestinalis,27,51,20,33,0,0,0,0
Methanomethylophilus alvi,15,0,0,0,0,0,0,0
Thermoplasma volcanium,13,16,0,0,0,0,0,0
methanogenic archaeon ISO4-H5,32,49,15,31,33,22,12,24
Aciduliprofundum sp. MAR08-339,19,0,0,0,0,0,0,0
Archaeoglobus fulgidus,14,19,0,10,0,0,0,0
Geoglobus acetivorans,16,19,0,0,0,0,0,0
Acidianus manzaensis,17,12,0,10,0,0,0,0
Acidianus sulfidivorans,15,10,12,19,37,29,20,35
Acidianus ambivalens,21,21,0,0,0,0,0,0
Acidianus brierleyi,13,0,0,0,0,0,0,0
Sulfolobus sp. A20,17,15,0,17,0,0,0,0
Saccharolobus islandicus,25,33,0,16,0,0,0,0
Metallosphaera hakonensis,13,0,0,12,0,0,0,0
Sulfurisphaera tokodaii,16,23,24,14,0,0,0,0
Caldisphaera lagunensis,11,14,0,10,0,0,0,0
Fervidicoccus fontis,10,0,0,0,0,0,0,0
Candidatus Nitrosopumilus koreensis,27,23,0,28,0,0,0,0
Nitrosopumilus oxyclinae,21,15,166,45,73,113,173,118
Candidatus Nitrosopumilus sediminis,19,0,0,0,0,0,0,0
Nitrosopumilus piranensis,15,16,0,0,0,0,0,0
Nitrosarchaeum sp. AC2,13,0,0,11,0,0,0,0
Candidatus Nitrosomarinus catalina,11,0,0,0,0,0,0,0
Candidatus Nitrosotalea devanaterra,10,24,0,23,37,28,21,29
Candidatus Nitrosotalea okcheonensis,10,31,0,23,0,0,0,0
Conexivisphaera calidus,10,0,0,0,0,0,0,0
Candidatus Prometheoarchaeum syntrophicum,40,39,13,26,0,0,0,0
Homo sapiens,11641,12301,20604,10927,6653,10642,18415,10354
Cafeteria roenbergensis virus,18,0,0,0,0,0,0,0
Megavirus chiliensis,16,23,0,0,0,0,0,0
Moumouvirus,13,0,0,0,0,0,0,0
Parabacteroides phage YZ-2015b,16,20,0,18,0,0,0,0
Nonlabens sediminis,0,40,103,58,49,66,113,44
Myroides sp. ZB35,0,62,0,0,0,0,0,0
Blattabacterium sp. (Cryptocercus kyebangensis),0,40,0,22,0,0,0,0
Blattabacterium cuenoti,0,19,0,0,0,0,0,0
Rhodothermaceae bacterium RA,0,29,12,22,55,44,21,12
Gemmatimonas aurantiaca,0,14,20,11,0,0,10,0
Clostridium sporogenes,0,69,0,0,0,0,0,0
Candidatus Arthromitus sp. SFB-mouse-NL,0,62,202,68,32,77,174,86
Streptococcus sp. CNU G3,0,29,0,21,0,0,0,0
Streptococcus periodonticum,0,20,0,0,0,0,0,0
Lactococcus petauri,0,13,0,0,0,0,0,0
Lactobacillus sp. CBA3605,0,19,0,0,0,0,0,0
Lactobacillus paragasseri,0,28,0,26,0,0,0,0
Levilactobacillus zymae,0,11,0,0,0,0,0,0
Enterococcus sp. M190262,0,38,0,26,0,0,0,0
Enterococcus gallinarum,0,25,0,25,0,0,0,0
Geobacillus sp. WCH70,0,66,0,0,0,0,0,0
Geobacillus sp. E263,0,37,0,0,0,0,0,0
Anoxybacillus gonensis,0,40,0,0,0,0,0,0
Paenibacillus sp. Cedars,0,156,0,90,0,0,0,0
Sporosarcina sp. P37,0,118,0,73,0,0,0,0
Exiguobacterium sp. U13-1,0,38,0,0,0,0,0,0
Parascardovia denticolens,0,15,0,0,0,0,0,0
Corynebacterium sp. ATCC 6931,0,14,87,18,16,35,84,40
Corynebacterium crudilactis,0,21,0,15,0,0,0,0
Corynebacterium rouxii,0,20,0,13,0,0,0,0
Corynebacterium kroppenstedtii,0,13,0,12,0,0,0,0
Corynebacterium choanis,0,11,0,10,0,0,0,0
Mycobacterium colombiense,0,26,0,10,0,0,0,0
Mycobacterium grossiae,0,14,307,57,51,109,288,98
Mycolicibacterium vaccae,0,17,0,0,0,0,0,0
Mycobacteroides saopaulense,0,18,136,31,16,67,127,65
Mycobacteroides immunogenum,0,21,0,19,0,0,0,0
Rhodococcus sp. S2-17,0,22,0,0,0,0,0,0
Rhodococcus coprophilus,0,12,84,16,40,53,85,54
Gordonia sp. HY186,0,20,0,19,40,39,26,59
Gordonia sp. KTR9,0,20,0,0,0,0,0,0
Gordonia alkanivorans,0,49,0,0,0,0,0,0
Microbacterium sp. str. 'China',0,95,0,0,0,0,0,0
Microbacterium endophyticum,0,15,0,0,0,0,0,0
Microbacterium oxydans,0,14,0,0,27,23,0,0
Microbacterium protaetiae,0,12,0,0,0,0,0,0
Rathayibacter iranicus,0,12,0,0,0,0,0,0
Agromyces sp. MF30-A,0,18,157,27,41,85,158,71
Candidatus Rhodoluna planktonica,0,14,0,0,0,0,0,0
Rhodoluna lacicola,0,12,0,12,30,28,0,33
Curtobacterium pusillum,0,21,25,30,47,37,23,27
Microterricola viridarii,0,16,0,0,0,0,0,0
Diaminobutyricimonas sp. LJ205,0,13,0,20,37,21,14,10
Marisediminicola antarctica,0,12,0,0,0,0,0,0
Kocuria turfanensis,0,56,0,54,0,0,0,0
Glutamicibacter creatinolyticus,0,24,175,33,38,74,182,67
Rothia nasimurium,0,15,0,0,0,0,0,0
Ornithinimicrobium sp. H23M54,0,14,93,27,44,63,112,47
Janibacter indicus,0,15,0,10,28,16,16,18
Dermacoccus nishinomiyaensis,0,11,0,0,0,0,0,0
Tropheryma whipplei,0,18,13,14,0,0,0,0
Dermatophilus congolensis,0,10,0,0,0,0,0,0
Jonesia denitrificans,0,15,0,0,0,0,0,0
Streptomyces sp. RPA4-2,0,38,200,39,33,100,190,97
Streptomyces sp. Z022,0,12,0,0,0,0,0,0
Streptomyces sp. S501,0,145,0,0,0,0,0,0
Streptomyces fradiae,0,210,0,0,0,0,0,0
Streptomyces avermitilis,0,14,0,12,0,0,0,11
Streptomyces noursei,0,21,0,23,0,0,0,0
